Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Davis Mills,24,1,15,"292 for 479, 3,118 yards, 17 td, 15 int, & 32 rushes for 108 yards and 2 td",,Starters_1,HTX,2022,2025-08-15 19:15:26
RB,Dameon Pierce,22,Rook,13,"220 rushes for 939 yards, 4 td, & 30 catches for 165 yards and 1 td",,Starters_1,HTX,2022,2025-08-15 19:15:26
WR,Nico Collins,23,1,7,"37 catches for 481 yards, 2 td",,Starters_1,HTX,2022,2025-08-15 19:15:26
WR,Brandin Cooks,29,8,13,"57 catches for 699 yards, 3 td, & 2 rushes for 7 yards and 0 td",,Starters_1,HTX,2022,2025-08-15 19:15:26
WR,Chris Moore,29,6,7,"48 catches for 548 yards, 2 td, & 3 rushes for 3 yards and 0 td",,Starters_1,HTX,2022,2025-08-15 19:15:26
TE,O.J. Howard,28,5,10,"10 catches for 145 yards, 2 td",,Starters_1,HTX,2022,2025-08-15 19:15:26
LT,Laremy Tunsil*,28,6,17,1 fumble recovered,,Starters_1,HTX,2022,2025-08-15 19:15:26
LG,Kenyon Green,21,Rook,14,,,Starters_1,HTX,2022,2025-08-15 19:15:26
C,Scott Quessenberry,27,4,16,,,Starters_1,HTX,2022,2025-08-15 19:15:26
RG,A.J. Cann,31,7,16,4 fumbles recovered,,Starters_1,HTX,2022,2025-08-15 19:15:26
RT,Tytus Howard,26,3,17,1 fumble recovered,,Starters_1,HTX,2022,2025-08-15 19:15:26
LDE,Ogbonnia Okoronkwo,27,3,8,"5.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,HTX,2022,2025-08-15 19:15:26
LDT,Roy Lopez,25,1,14,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,HTX,2022,2025-08-15 19:15:26
RDT,Maliek Collins,27,6,15,"3.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,HTX,2022,2025-08-15 19:15:26
RDE,Jerry Hughes,34,12,16,"9.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,HTX,2022,2025-08-15 19:15:26
LLB,Christian Harris,21,Rook,11,"1.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,HTX,2022,2025-08-15 19:15:26
MLB,Christian Kirksey,30,8,17,"3.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1,HTX,2022,2025-08-15 19:15:26
LCB,Derek Stingley Jr.,21,Rook,9,"1.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,HTX,2022,2025-08-15 19:15:26
RCB,Steven Nelson,29,7,15,"1.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,HTX,2022,2025-08-15 19:15:26
SS,Jalen Pitre,23,Rook,17,"1.0 sacks, 5 interceptions, 1 fumble recovered",,Starters_1,HTX,2022,2025-08-15 19:15:26
FS,Jonathan Owens,27,3,17,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,HTX,2022,2025-08-15 19:15:26
DB,Desmond King,28,5,13,,,Starters_1,HTX,2022,2025-08-15 19:15:26
