Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Tom Savage,27,3,7,"125 for 223, 1,412 yards, 5 td, 6 int, & 4 rushes for 2 yards and 0 td",,Starters_1,HTX,2017,2025-08-15 19:14:45
RB,Lamar Miller,26,5,13,"238 rushes for 888 yards, 3 td, & 36 catches for 327 yards and 3 td",,Starters_1,HTX,2017,2025-08-15 19:14:45
FB,Jay Prosch,25,3,5,"0 rushes for yards, 0 td, & 4 catches for 31 yards and 0 td",,Starters_1,HTX,2017,2025-08-15 19:14:45
WR,Will Fuller,23,1,10,"28 catches for 423 yards, 7 td, & 2 rushes for 9 yards and 0 td",,Starters_1,HTX,2017,2025-08-15 19:14:45
WR,DeAndre Hopkins*+,25,4,15,"96 catches for 1,378 yards, 13 td",,Starters_1,HTX,2017,2025-08-15 19:14:45
TE,Ryan Griffin,27,4,6,"13 catches for 158 yards, 1 td",,Starters_1,HTX,2017,2025-08-15 19:14:45
LT,Chris Clark,32,7,8,1 fumble recovered,,Starters_1,HTX,2017,2025-08-15 19:14:45
LG,Xavier Su'a-Filo,26,3,16,,,Starters_1,HTX,2017,2025-08-15 19:14:45
C,Nick Martin,24,1,14,,,Starters_1,HTX,2017,2025-08-15 19:14:45
RT,Jeff Allen,27,5,12,,,Starters_1,HTX,2017,2025-08-15 19:14:45
RT,Breno Giacomini,32,9,16,1 fumble recovered,,Starters_1,HTX,2017,2025-08-15 19:14:45
LDE,J.J. Watt,28,6,5,,,Starters_1,HTX,2017,2025-08-15 19:14:45
NT,Brandon Dunn,25,3,8,"0.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,HTX,2017,2025-08-15 19:14:45
RDE,Joel Heath,24,1,9,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,HTX,2017,2025-08-15 19:14:45
LOLB,Whitney Mercilus,27,5,5,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,HTX,2017,2025-08-15 19:14:45
LILB,Benardrick McKinney,25,2,16,"3.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,HTX,2017,2025-08-15 19:14:45
RILB,Zach Cunningham,23,Rook,13,"1.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,HTX,2017,2025-08-15 19:14:45
ROLB,Jadeveon Clowney*,24,3,16,"9.5 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1,HTX,2017,2025-08-15 19:14:45
LCB,Johnathan Joseph,33,11,16,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,HTX,2017,2025-08-15 19:14:45
RCB,Kareem Jackson,29,7,14,"1.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,HTX,2017,2025-08-15 19:14:45
SS,Marcus Gilchrist,29,6,13,"1.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,HTX,2017,2025-08-15 19:14:45
FS,Andre Hal,25,3,16,"0.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1,HTX,2017,2025-08-15 19:14:45
