Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
HTX,2006,QB,David Carr,27,4,16,"302 for 442, 2,767 yards, 11 td, 12 int, & 53 rushes for 195 yards and 2 td",,Starters_1
HTX,2006,RB,Wali Lundy,23,Rook,8,"124 rushes for 476 yards, 4 td, & 33 catches for 204 yards and 0 td",,Starters_1
HTX,2006,FB,Jameel Cook,27,5,6,"3 rushes for 18 yards, 0 td, & 18 catches for 107 yards and 0 td",,Starters_1
HTX,2006,WR,Andre Johnson*,25,3,16,"103 catches for 1,147 yards, 5 td, & 3 rushes for 14 yards and 0 td",,Starters_1
HTX,2006,WR,Eric Moulds,33,10,16,"57 catches for 557 yards, 1 td, & 1 rush for 6 yards and 0 td",,Starters_1
HTX,2006,TE,Owen Daniels,24,Rook,12,"34 catches for 352 yards, 5 td",,Starters_1
HTX,2006,LT,Ephraim Salaam,30,8,14,1 fumble recovered,,Starters_1
HTX,2006,LG,Chester Pitts,27,4,16,3 fumbles recovered,,Starters_1
HTX,2006,C,Mike Flanagan,33,8,9,,,Starters_1
HTX,2006,RG,Fred Weary,29,4,12,,,Starters_1
HTX,2006,RT,Zach Wiegert,34,11,9,1 fumble recovered,,Starters_1
HTX,2006,LDE,Anthony Weaver,26,4,15,"1.0 sacks, 1 interception, 1 fumble recovered",,Starters_1
HTX,2006,LDT,Travis Johnson,24,1,8,,,Starters_1
HTX,2006,RDT,Anthony Maddox,28,2,9,"2.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
HTX,2006,RDE,Mario Williams,21,Rook,16,"4.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
HTX,2006,LLB,Shantee Orr,25,3,11,"1.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
HTX,2006,MLB,DeMeco Ryans,22,Rook,16,"3.5 sacks, 1 interception, 1 fumble recovered",,Starters_1
HTX,2006,RLB,Morlon Greenwood,28,5,16,"1.0 sacks, 1 interception, 3 fumbles recovered",,Starters_1
HTX,2006,LCB,Dunta Robinson,24,2,16,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1
HTX,2006,RCB,Demarcus Faggins,27,4,10,"1.0 sacks, 2 interceptions, 2 fumbles recovered",,Starters_1
HTX,2006,SS,Glenn Earl,25,2,15,"2.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
HTX,2006,FS,C.C. Brown,23,1,15,"1.0 sacks, 1 interception, 1 fumble recovered",,Starters_1
