Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
HTX,2002,QB,David Carr,23,Rook,16,"233 for 444, 2,592 yards, 9 td, 15 int, & 59 rushes for 282 yards and 3 td",,Starters_1
HTX,2002,RB,Jonathan Wells,23,Rook,11,"197 rushes for 529 yards, 3 td, & 9 catches for 48 yards and 0 td",,Starters_1
HTX,2002,FB,Jarrod Baxter,23,Rook,10,"7 rushes for 14 yards, 0 td, & 5 catches for 33 yards and 1 td",,Starters_1
HTX,2002,WR,Corey Bradford,27,4,16,"45 catches for 697 yards, 6 td, & 2 rushes for -11 yards and 0 td",,Starters_1
HTX,2002,WR,Jabar Gaffney,22,Rook,14,"41 catches for 483 yards, 1 td",,Starters_1
HTX,2002,TE,Jabari Holloway,24,1,7,"7 catches for 73 yards, 0 td",,Starters_1
HTX,2002,LT,Chester Pitts,23,Rook,16,,,Starters_1
HTX,2002,LG,DeMingo Graham,29,3,11,,,Starters_1
HTX,2002,C,Steve McKinney,27,4,16,,,Starters_1
HTX,2002,RG,Fred Weary,25,Rook,12,1 fumble recovered,,Starters_1
HTX,2002,RT,Ryan Young,26,3,8,,,Starters_1
HTX,2002,LDE,Gary Walker*,29,7,16,"6.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
HTX,2002,NT,Seth Payne,27,5,16,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
HTX,2002,RDE,Jerry DeLoach,25,1,16,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
HTX,2002,LOLB,Kailee Wong,26,4,16,"5.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
HTX,2002,LILB,Jay Foreman,26,3,16,,,Starters_1
HTX,2002,RILB,Jamie Sharper,28,5,16,"5.5 sacks, 0 interceptions, 3 fumbles recovered",,Starters_1
HTX,2002,ROLB,Jeff Posey,27,4,9,"8.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
HTX,2002,LCB,Aaron Glenn*,30,8,16,"1.0 sacks, 5 interceptions, 0 fumbles recovered",,Starters_1
HTX,2002,RCB,Marcus Coleman,28,6,16,"0.0 sacks, 1 interception, 2 fumbles recovered",,Starters_1
HTX,2002,SS,Eric Brown,27,4,15,"0.5 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1
HTX,2002,FS,Matt Stevens,29,6,16,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
