Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
HTX,2007,QB,Matt Schaub,26,3,11,"192 for 289, 2,241 yards, 9 td, 9 int, & 17 rushes for 52 yards and 0 td",,Starters_1
HTX,2007,RB,Ron Dayne,29,7,8,"194 rushes for 773 yards, 6 td, & 17 catches for 112 yards and 0 td",,Starters_1
HTX,2007,FB,Vonta Leach,26,3,12,"2 rushes for 2 yards, 1 td, & 25 catches for 108 yards and 2 td",,Starters_1
HTX,2007,WR,Andre Johnson,26,4,9,"60 catches for 851 yards, 8 td",,Starters_1
HTX,2007,WR,Kevin Walter,26,4,15,"65 catches for 800 yards, 4 td, & 5 rushes for 30 yards and 0 td",,Starters_1
HTX,2007,TE,Owen Daniels,25,1,16,"63 catches for 768 yards, 3 td",,Starters_1
HTX,2007,LT,Ephraim Salaam,31,9,16,,,Starters_1
HTX,2007,LG,Chester Pitts,28,5,16,1 fumble recovered,,Starters_1
HTX,2007,C,Mike Flanagan,34,9,13,,,Starters_1
HTX,2007,RG,Fred Weary,30,5,12,,,Starters_1
HTX,2007,RT,Eric Winston,24,1,16,,,Starters_1
HTX,2007,LDE,Anthony Weaver,27,5,13,,,Starters_1
HTX,2007,LDT,Travis Johnson,25,2,13,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
HTX,2007,RDT,Amobi Okoye,20,Rook,14,"5.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
HTX,2007,RDE,Mario Williams,22,1,16,"14.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
HTX,2007,LLB,Danny Clark,30,7,8,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
HTX,2007,MLB,DeMeco Ryans*,23,1,16,"2.0 sacks, 1 interception, 3 fumbles recovered",,Starters_1
HTX,2007,RLB,Morlon Greenwood,29,6,15,"1.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
HTX,2007,LCB,Dunta Robinson,25,3,9,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1
HTX,2007,RCB,Demarcus Faggins,28,5,8,"0.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
HTX,2007,SS,C.C. Brown,24,2,16,"0.0 sacks, 1 interception, 3 fumbles recovered",,Starters_1
HTX,2007,FS,Von Hutchins,26,3,15,"0.5 sacks, 1 interception, 0 fumbles recovered",,Starters_1
