Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Drew Brees*,40,18,11,"281 for 378, 2,979 yards, 27 td, 4 int, & 9 rushes for -4 yards and 1 td",,Starters_1,NOR,2019,2025-08-15 19:27:14
RB,Alvin Kamara*,24,2,9,"171 rushes for 797 yards, 5 td, & 81 catches for 533 yards and 1 td",,Starters_1,NOR,2019,2025-08-15 19:27:14
WR,Ted Ginn Jr.,34,12,9,"30 catches for 421 yards, 2 td, & 3 rushes for 18 yards and 0 td",,Starters_1,NOR,2019,2025-08-15 19:27:14
WR,Tre'Quan Smith,23,1,6,"18 catches for 234 yards, 5 td",,Starters_1,NOR,2019,2025-08-15 19:27:14
WR,Michael Thomas*+,26,3,15,"149 catches for 1,725 yards, 9 td, & 1 rush for -9 yards and 0 td",,Starters_1,NOR,2019,2025-08-15 19:27:14
TE,Josh Hill,29,6,11,"25 catches for 226 yards, 3 td",,Starters_1,NOR,2019,2025-08-15 19:27:14
LT,Terron Armstead*,28,6,15,,,Starters_1,NOR,2019,2025-08-15 19:27:14
LG,Andrus Peat*,26,4,10,,,Starters_1,NOR,2019,2025-08-15 19:27:14
C,Erik McCoy,22,Rook,16,,,Starters_1,NOR,2019,2025-08-15 19:27:14
RG,Larry Warford*,28,6,15,,,Starters_1,NOR,2019,2025-08-15 19:27:14
RT,Ryan Ramczyk+,25,2,16,,,Starters_1,NOR,2019,2025-08-15 19:27:14
LDE,Cameron Jordan*,30,8,16,"15.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,NOR,2019,2025-08-15 19:27:14
LDT,David Onyemata,27,3,15,"3.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,NOR,2019,2025-08-15 19:27:14
RDT,Malcom Brown,25,4,16,"2.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,NOR,2019,2025-08-15 19:27:14
RDE,Marcus Davenport,23,1,13,"6.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,NOR,2019,2025-08-15 19:27:14
LLB,Demario Davis+,30,7,16,"4.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,NOR,2019,2025-08-15 19:27:14
RLB,A.J. Klein,28,6,15,"2.5 sacks, 1 interception, 0 fumbles recovered",,Starters_1,NOR,2019,2025-08-15 19:27:14
LCB,Eli Apple,24,3,15,,,Starters_1,NOR,2019,2025-08-15 19:27:14
RCB,Marshon Lattimore*,23,2,14,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,NOR,2019,2025-08-15 19:27:14
SS,Vonn Bell,25,3,13,"1.5 sacks, 1 interception, 5 fumbles recovered",,Starters_1,NOR,2019,2025-08-15 19:27:14
FS,Marcus Williams,23,2,15,"0.0 sacks, 4 interceptions, 1 fumble recovered",,Starters_1,NOR,2019,2025-08-15 19:27:14
DB,P.J. Williams,26,3,8,,,Starters_1,NOR,2019,2025-08-15 19:27:14
