Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Drew Brees*,37,15,16,"471 for 673, 5,208 yards, 37 td, 15 int, & 23 rushes for 20 yards and 2 td",,Starters_1,NOR,2016,2025-08-15 19:26:50
RB,Mark Ingram,27,5,14,"205 rushes for 1,043 yards, 6 td, & 46 catches for 319 yards and 4 td",,Starters_1,NOR,2016,2025-08-15 19:26:50
WR,Brandin Cooks,23,2,12,"78 catches for 1,173 yards, 8 td, & 6 rushes for 30 yards and 0 td",,Starters_1,NOR,2016,2025-08-15 19:26:50
WR,Willie Snead,24,1,4,"72 catches for 895 yards, 4 td",,Starters_1,NOR,2016,2025-08-15 19:26:50
WR,Michael Thomas,23,Rook,12,"92 catches for 1,137 yards, 9 td",,Starters_1,NOR,2016,2025-08-15 19:26:50
TE,Josh Hill,26,3,8,"15 catches for 149 yards, 1 td",,Starters_1,NOR,2016,2025-08-15 19:26:50
LT,Terron Armstead,25,3,7,,,Starters_1,NOR,2016,2025-08-15 19:26:50
LG,Andrus Peat,23,1,15,,,Starters_1,NOR,2016,2025-08-15 19:26:50
C,Max Unger,30,7,15,,,Starters_1,NOR,2016,2025-08-15 19:26:50
RG,Jahri Evans,33,10,16,,,Starters_1,NOR,2016,2025-08-15 19:26:50
RT,Zach Strief,33,10,16,,,Starters_1,NOR,2016,2025-08-15 19:26:50
LDE,Paul Kruger,30,7,13,"1.5 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1,NOR,2016,2025-08-15 19:26:50
LDT,Tyeler Davison,24,1,15,,,Starters_1,NOR,2016,2025-08-15 19:26:50
RDT,Nick Fairley,28,5,16,"6.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,NOR,2016,2025-08-15 19:26:50
RDE,Cameron Jordan,27,5,16,"7.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,NOR,2016,2025-08-15 19:26:50
LLB,Craig Robertson,28,4,15,"1.0 sacks, 1 interception, 2 fumbles recovered",,Starters_1,NOR,2016,2025-08-15 19:26:50
MLB,Nathan Stupar,28,3,6,"1.0 sacks, 1 interception, 2 fumbles recovered",,Starters_1,NOR,2016,2025-08-15 19:26:50
LCB,Delvin Breaux,27,1,6,,,Starters_1,NOR,2016,2025-08-15 19:26:50
RCB,Sterling Moore,26,5,12,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,NOR,2016,2025-08-15 19:26:50
SS,Kenny Vaccaro,25,3,11,"1.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1,NOR,2016,2025-08-15 19:26:50
FS,Jairus Byrd,30,7,15,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,NOR,2016,2025-08-15 19:26:50
DB,Vonn Bell,22,Rook,14,,,Starters_1,NOR,2016,2025-08-15 19:26:50
