Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Drew Brees*,33,11,16,"422 for 670, 5,177 yards, 43 td, 19 int, & 15 rushes for 5 yards and 1 td",,Starters_1,NOR,2012,2025-08-15 19:26:17
RB,Darren Sproles,29,7,6,"48 rushes for 244 yards, 1 td, & 75 catches for 667 yards and 7 td",,Starters_1,NOR,2012,2025-08-15 19:26:17
WR,Marques Colston,29,6,13,"83 catches for 1,154 yards, 10 td",,Starters_1,NOR,2012,2025-08-15 19:26:17
WR,Devery Henderson,30,8,9,"22 catches for 316 yards, 1 td, & 1 rush for 13 yards and 0 td",,Starters_1,NOR,2012,2025-08-15 19:26:17
WR,Lance Moore,29,6,7,"65 catches for 1,041 yards, 6 td",,Starters_1,NOR,2012,2025-08-15 19:26:17
TE,Jimmy Graham,26,2,9,"85 catches for 982 yards, 9 td",,Starters_1,NOR,2012,2025-08-15 19:26:17
LT,Jermon Bushrod*,28,5,16,,,Starters_1,NOR,2012,2025-08-15 19:26:17
LG,Ben Grubbs,28,5,16,,,Starters_1,NOR,2012,2025-08-15 19:26:17
C,Brian De La Puente,27,1,16,,,Starters_1,NOR,2012,2025-08-15 19:26:17
RG,Jahri Evans*+,29,6,16,,,Starters_1,NOR,2012,2025-08-15 19:26:17
RT,Zach Strief,29,6,12,,,Starters_1,NOR,2012,2025-08-15 19:26:17
LDE,Cameron Jordan,23,1,16,"8.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1,NOR,2012,2025-08-15 19:26:17
LDT,Brodrick Bunkley,29,6,15,"2.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,NOR,2012,2025-08-15 19:26:17
RDT,Sedrick Ellis,27,4,16,,,Starters_1,NOR,2012,2025-08-15 19:26:17
RDE,Will Smith,31,8,16,"6.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,NOR,2012,2025-08-15 19:26:17
LLB,David Hawthorne,27,4,10,,,Starters_1,NOR,2012,2025-08-15 19:26:17
MLB,Curtis Lofton,26,4,16,"1.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1,NOR,2012,2025-08-15 19:26:17
RLB,Jonathan Vilma,30,8,10,"1.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,NOR,2012,2025-08-15 19:26:17
LCB,Jabari Greer,30,8,13,"0.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1,NOR,2012,2025-08-15 19:26:17
RCB,Patrick Robinson,25,2,16,"1.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1,NOR,2012,2025-08-15 19:26:17
SS,Roman Harper,30,6,16,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,NOR,2012,2025-08-15 19:26:17
FS,Malcolm Jenkins,25,3,13,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,NOR,2012,2025-08-15 19:26:17
