Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
NOR,1977,QB,Archie Manning,28,6,9,"113 for 205, 1,284 yards, 8 td, 9 int, & 39 rushes for 270 yards and 5 td",,Starters_1
NOR,1977,RB,Chuck Muncie,24,1,11,"201 rushes for 811 yards, 6 td, & 21 catches for 248 yards and 1 td",,Starters_1
NOR,1977,FB,Tony Galbreath,23,1,14,"168 rushes for 644 yards, 3 td, & 41 catches for 265 yards and 0 td",,Starters_1
NOR,1977,WR,John Gilliam,32,10,8,"11 catches for 133 yards, 1 td",,Starters_1
NOR,1977,WR,Don Herrmann,30,8,13,"32 catches for 408 yards, 0 td, & 1 rush for -17 yards and 0 td",,Starters_1
NOR,1977,TE,Henry Childs,26,3,10,"33 catches for 518 yards, 9 td",,Starters_1
NOR,1977,LT,Marv Montgomery,29,6,14,,,Starters_1
NOR,1977,LG,Terry Stieve,23,1,10,1 fumble recovered,,Starters_1
NOR,1977,C,John Hill,27,5,14,1 fumble recovered,,Starters_1
NOR,1977,RG,Emanuel Zanders,26,3,14,1 fumble recovered,,Starters_1
NOR,1977,RT,Don Morrison,28,6,14,1 fumble recovered,,Starters_1
NOR,1977,LDE,Elois Grooms,24,2,14,"0 interceptions, 2 fumbles recovered",,Starters_1
NOR,1977,LDT,Elex Price,27,4,9,,,Starters_1
NOR,1977,RDT,Derland Moore,26,4,10,"0 interceptions, 2 fumbles recovered",,Starters_1
NOR,1977,RDE,Bob Pollard,29,6,12,"0 interceptions, 2 fumbles recovered",,Starters_1
NOR,1977,LLB,Jim Merlo,26,4,14,"1 interception, 2 fumbles recovered",,Starters_1
NOR,1977,MLB,Joe Federspiel,27,5,14,,,Starters_1
NOR,1977,RLB,Pat Hughes,30,7,8,"1 interception, 1 fumble recovered",,Starters_1
NOR,1977,LCB,Ernie Jackson,27,5,11,"1 interception, 1 fumble recovered",,Starters_1
NOR,1977,RCB,Clarence Chapman,24,1,14,"1 interception, 1 fumble recovered",,Starters_1
NOR,1977,SS,Chuck Crist,26,5,14,"4 interceptions, 1 fumble recovered",,Starters_1
NOR,1977,FS,Tom Myers,27,5,10,"1 interception, 0 fumbles recovered",,Starters_1
