Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
NOR,2000,QB,Jeff Blake,30,8,11,"184 for 302, 2,025 yards, 13 td, 9 int, & 57 rushes for 243 yards and 1 td",,Starters_1
NOR,2000,RB,Ricky Williams,23,1,10,"248 rushes for 1,000 yards, 8 td, & 44 catches for 409 yards and 1 td",,Starters_1
NOR,2000,FB,Terrelle Smith,22,Rook,9,"29 rushes for 131 yards, 0 td, & 12 catches for 65 yards and 0 td",,Starters_1
NOR,2000,WR,Joe Horn*,28,4,16,"94 catches for 1,340 yards, 8 td, & 6 rushes for 10 yards and 0 td",,Starters_1
NOR,2000,WR,Willie Jackson,29,5,7,"37 catches for 523 yards, 6 td",,Starters_1
NOR,2000,TE,Andrew Glover,33,9,14,"21 catches for 281 yards, 4 td",,Starters_1
NOR,2000,LT,Willie Roaf*,30,7,16,,,Starters_1
NOR,2000,LG,Wally Williams,29,7,16,1 fumble recovered,,Starters_1
NOR,2000,C,Jerry Fontenot,34,11,16,1 fumble recovered,,Starters_1
NOR,2000,RG,Chris Naeole,26,3,16,,,Starters_1
NOR,2000,RT,Kyle Turley+,25,2,16,4 fumbles recovered,,Starters_1
NOR,2000,LDE,Darren Howard,24,Rook,16,"11.0 sacks, 1 interception, 2 fumbles recovered",,Starters_1
NOR,2000,LDT,Norman Hand,28,4,15,"3.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
NOR,2000,RDT,La'Roi Glover*+,26,4,16,"17.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
NOR,2000,RDE,Joe Johnson*,28,6,15,"12.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1
NOR,2000,LLB,Keith Mitchell*,26,3,14,"6.5 sacks, 1 interception, 4 fumbles recovered",,Starters_1
NOR,2000,MLB,Darrin Smith,30,7,11,"2.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1
NOR,2000,RLB,Mark Fields*,28,5,14,"2.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
NOR,2000,LCB,Kevin Mathis,26,3,16,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
NOR,2000,RCB,Fred Weary,26,2,12,"2.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1
NOR,2000,SS,Sammy Knight,25,3,16,"2.0 sacks, 5 interceptions, 0 fumbles recovered",,Starters_1
NOR,2000,FS,Darren Perry,32,8,16,"0.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1
