Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
NOR,1980,QB,Archie Manning,31,9,16,"309 for 509, 3,716 yards, 23 td, 20 int, & 23 rushes for 166 yards and 0 td",,Starters_1
NOR,1980,RB,Jimmy Rogers,25,1,9,"80 rushes for 366 yards, 1 td, & 27 catches for 267 yards and 2 td",,Starters_1
NOR,1980,FB,Wayne Wilson,23,1,7,"63 rushes for 188 yards, 1 td, & 31 catches for 241 yards and 1 td",,Starters_1
NOR,1980,WR,Wes Chandler,24,2,16,"65 catches for 975 yards, 6 td, & 1 rush for 9 yards and 0 td",,Starters_1
NOR,1980,WR,Ike Harris,28,5,16,"37 catches for 692 yards, 6 td",,Starters_1
NOR,1980,TE,Henry Childs,29,6,7,"34 catches for 463 yards, 6 td",,Starters_1
NOR,1980,LT,J.T. Taylor,24,2,13,1 fumble recovered,,Starters_1
NOR,1980,LG,Emanuel Zanders,29,6,16,,,Starters_1
NOR,1980,C,John Hill,30,8,14,1 fumble recovered,,Starters_1
NOR,1980,RG,Fred Sturt,29,6,13,,,Starters_1
NOR,1980,RT,Stan Brock,22,Rook,12,1 fumble recovered,,Starters_1
NOR,1980,LDE,Elois Grooms,27,5,16,"1 interception, 1 fumble recovered",,Starters_1
NOR,1980,LDT,Mike Fultz,26,3,8,,,Starters_1
NOR,1980,RDT,Derland Moore,29,7,15,"0 interceptions, 1 fumble recovered",,Starters_1
NOR,1980,RDE,Tommy Hart,36,12,12,,,Starters_1
NOR,1980,LLB,Ken Bordelon,26,4,14,"0 interceptions, 2 fumbles recovered",,Starters_1
NOR,1980,MLB,Joe Federspiel,30,8,14,,,Starters_1
NOR,1980,RLB,Reggie Mathis,24,1,16,"1 interception, 0 fumbles recovered",,Starters_1
NOR,1980,LCB,Clarence Chapman,27,4,10,,,Starters_1
NOR,1980,RCB,Dave Waymer,22,Rook,10,"0 interceptions, 2 fumbles recovered",,Starters_1
NOR,1980,SS,Ray Brown,31,9,10,"2 interceptions, 1 fumble recovered",,Starters_1
NOR,1980,FS,Tom Myers,30,8,15,"5 interceptions, 1 fumble recovered",,Starters_1
