Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
NOR,1984,QB,Richard Todd,31,8,14,"161 for 312, 2,178 yards, 11 td, 19 int, & 28 rushes for 111 yards and 0 td",,Starters_1
NOR,1984,RB,George Rogers,26,3,16,"239 rushes for 914 yards, 2 td, & 12 catches for 76 yards and 0 td",,Starters_1
NOR,1984,FB,Hokie Gajan,25,2,14,"102 rushes for 615 yards, 5 td, & 35 catches for 288 yards and 2 td",,Starters_1
NOR,1984,WR,Jeff Groth,27,5,13,"33 catches for 487 yards, 0 td",,Starters_1
NOR,1984,WR,Tyrone Young,24,1,8,"29 catches for 597 yards, 3 td",,Starters_1
NOR,1984,TE,Hoby Brenner,25,3,16,"28 catches for 554 yards, 6 td",,Starters_1
NOR,1984,LT,Kelvin Clark,28,5,15,,,Starters_1
NOR,1984,LG,Brad Edelman,24,2,11,,,Starters_1
NOR,1984,C,John Hill,34,12,11,,,Starters_1
NOR,1984,RG,Steve Korte,24,1,15,1 fumble recovered,,Starters_1
NOR,1984,RT,Stan Brock,26,4,14,,,Starters_1
NOR,1984,LDE,Bruce Clark*,26,2,15,"10.5 sacks, 1 interception, 2 fumbles recovered",,Starters_1
NOR,1984,NT,Derland Moore,33,11,11,"2.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
NOR,1984,RDE,Jim Wilks,26,3,16,"7.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
NOR,1984,LOLB,Rickey Jackson*,26,3,16,"12.0 sacks, 1 interception, 4 fumbles recovered",,Starters_1
NOR,1984,LILB,Dirt Winston,29,7,16,"0.5 sacks, 2 interceptions, 1 fumble recovered",,Starters_1
NOR,1984,RILB,Jim Kovach,28,5,15,"1.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
NOR,1984,ROLB,Whitney Paul,31,8,16,"9.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
NOR,1984,LCB,Dave Waymer,26,4,16,"0.0 sacks, 4 interceptions, 0 fumbles recovered",,Starters_1
NOR,1984,RCB,Johnnie Poe,25,3,16,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
NOR,1984,SS,Russell Gary,25,3,16,"0.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
NOR,1984,FS,Frank Wattelet,26,3,16,"0.0 sacks, 2 interceptions, 2 fumbles recovered",,Starters_1
