Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Drew Brees*,31,9,16,"448 for 658, 4,620 yards, 33 td, 22 int, & 18 rushes for -3 yards and 0 td",,Starters_1,NOR,2010,2025-08-15 19:26:02
RB,Reggie Bush,25,4,6,"36 rushes for 150 yards, 0 td, & 34 catches for 208 yards and 1 td",,Starters_1,NOR,2010,2025-08-15 19:26:02
WR,Marques Colston,27,4,11,"84 catches for 1,023 yards, 7 td, & 1 rush for 1 yards and 0 td",,Starters_1,NOR,2010,2025-08-15 19:26:02
WR,Devery Henderson,28,6,11,"34 catches for 464 yards, 1 td, & 3 rushes for 8 yards and 0 td",,Starters_1,NOR,2010,2025-08-15 19:26:02
TE,Jeremy Shockey,30,8,11,"41 catches for 408 yards, 3 td",,Starters_1,NOR,2010,2025-08-15 19:26:02
TE,David Thomas,27,4,8,"30 catches for 219 yards, 2 td",,Starters_1,NOR,2010,2025-08-15 19:26:02
LT,Jermon Bushrod,26,3,16,,,Starters_1,NOR,2010,2025-08-15 19:26:02
LG,Carl Nicks*,25,2,16,,,Starters_1,NOR,2010,2025-08-15 19:26:02
C,Jonathan Goodwin,32,8,16,1 fumble recovered,,Starters_1,NOR,2010,2025-08-15 19:26:02
RG,Jahri Evans*+,27,4,16,,,Starters_1,NOR,2010,2025-08-15 19:26:02
RT,Jon Stinchcomb,31,7,16,1 fumble recovered,,Starters_1,NOR,2010,2025-08-15 19:26:02
LDE,Alex Brown,31,8,16,"2.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,NOR,2010,2025-08-15 19:26:02
LDT,Remi Ayodele,27,3,16,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,NOR,2010,2025-08-15 19:26:02
RDT,Sedrick Ellis,25,2,16,"6.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,NOR,2010,2025-08-15 19:26:02
RDE,Will Smith,29,6,15,"5.5 sacks, 1 interception, 0 fumbles recovered",,Starters_1,NOR,2010,2025-08-15 19:26:02
LLB,Danny Clark,33,10,10,,,Starters_1,NOR,2010,2025-08-15 19:26:02
MLB,Jonathan Vilma*,28,6,16,"4.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,NOR,2010,2025-08-15 19:26:02
RLB,Scott Shanle,31,7,14,"0.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,NOR,2010,2025-08-15 19:26:02
LCB,Jabari Greer,28,6,13,"0.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1,NOR,2010,2025-08-15 19:26:02
RCB,Tracy Porter,24,2,12,"0.0 sacks, 1 interception, 2 fumbles recovered",,Starters_1,NOR,2010,2025-08-15 19:26:02
SS,Roman Harper*,28,4,15,"3.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,NOR,2010,2025-08-15 19:26:02
FS,Malcolm Jenkins,23,1,15,"1.0 sacks, 2 interceptions, 2 fumbles recovered",,Starters_1,NOR,2010,2025-08-15 19:26:02
