Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
SDG,1976,QB,Dan Fouts,25,3,13,"208 for 359, 2,535 yards, 14 td, 15 int, & 18 rushes for 65 yards and 0 td",,Starters_1
SDG,1976,RB,Don Woods,25,2,10,"126 rushes for 450 yards, 3 td, & 34 catches for 224 yards and 1 td",,Starters_1
SDG,1976,FB,Rickey Young,23,1,14,"162 rushes for 802 yards, 4 td, & 47 catches for 441 yards and 1 td",,Starters_1
SDG,1976,WR,Charlie Joiner*,29,7,14,"50 catches for 1,056 yards, 7 td",,Starters_1
SDG,1976,WR,Dwight McDonald,25,1,10,"11 catches for 161 yards, 4 td",,Starters_1
SDG,1976,TE,Pat Curran,31,7,14,"33 catches for 349 yards, 1 td, & 1 rush for 12 yards and 0 td",,Starters_1
SDG,1976,LT,Billy Shields,23,1,14,,,Starters_1
SDG,1976,LG,Doug Wilkerson,29,6,14,,,Starters_1
SDG,1976,C,Ed Flanagan,32,11,11,,,Starters_1
SDG,1976,RG,Don Macek,22,Rook,14,1 fumble recovered,,Starters_1
SDG,1976,RT,Russ Washington,30,8,14,1 fumble recovered,,Starters_1
SDG,1976,LDE,Leroy Jones,26,Rook,10,"1 interception, 0 fumbles recovered",,Starters_1
SDG,1976,LDT,Louie Kelcher,23,1,14,"0 interceptions, 1 fumble recovered",,Starters_1
SDG,1976,RDT,Gary Johnson,24,1,14,,,Starters_1
SDG,1976,RDE,Fred Dean,24,1,14,,,Starters_1
SDG,1976,LLB,Don Goode,25,2,14,"6 interceptions, 1 fumble recovered",,Starters_1
SDG,1976,MLB,Tom Graham,26,4,8,"3 interceptions, 1 fumble recovered",,Starters_1
SDG,1976,RLB,Woodrow Lowe,22,Rook,14,"1 interception, 2 fumbles recovered",,Starters_1
SDG,1976,LCB,Danny Colbert,26,2,9,"0 interceptions, 1 fumble recovered",,Starters_1
SDG,1976,RCB,Mike Williams,23,1,11,"4 interceptions, 0 fumbles recovered",,Starters_1
SDG,1976,SS,Mike Fuller,23,1,14,"1 interception, 1 fumble recovered",,Starters_1
SDG,1976,FS,Chris Fletcher,28,6,12,"0 interceptions, 1 fumble recovered",,Starters_1
