Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Philip Rivers*,32,9,16,"378 for 544, 4,478 yards, 32 td, 11 int, & 28 rushes for 72 yards and 0 td",,Starters_1,SDG,2013,2025-08-15 19:42:40
RB,Ryan Mathews,26,3,14,"285 rushes for 1,255 yards, 6 td, & 26 catches for 189 yards and 1 td",,Starters_1,SDG,2013,2025-08-15 19:42:40
WR,Keenan Allen,21,Rook,14,"71 catches for 1,046 yards, 8 td",,Starters_1,SDG,2013,2025-08-15 19:42:40
WR,Vincent Brown,24,2,12,"41 catches for 472 yards, 1 td",,Starters_1,SDG,2013,2025-08-15 19:42:40
WR,Ladarius Green,23,1,10,"17 catches for 376 yards, 3 td",,Starters_1,SDG,2013,2025-08-15 19:42:40
TE,Antonio Gates,33,10,15,"77 catches for 872 yards, 4 td",,Starters_1,SDG,2013,2025-08-15 19:42:40
LT,King Dunlap,28,4,11,,,Starters_1,SDG,2013,2025-08-15 19:42:40
LG,Johnnie Troutman,26,1,9,,,Starters_1,SDG,2013,2025-08-15 19:42:40
C,Nick Hardwick,32,9,16,,,Starters_1,SDG,2013,2025-08-15 19:42:40
RG,Jeromey Clary,30,6,15,,,Starters_1,SDG,2013,2025-08-15 19:42:40
RT,D.J. Fluker,22,Rook,15,,,Starters_1,SDG,2013,2025-08-15 19:42:40
LDE,Kendall Reyes,24,1,16,"5.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,SDG,2013,2025-08-15 19:42:40
NT,Cam Thomas,27,3,10,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,SDG,2013,2025-08-15 19:42:40
RDE,Corey Liuget,23,2,16,"5.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,SDG,2013,2025-08-15 19:42:40
LOLB,Larry English,27,4,5,"2.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,SDG,2013,2025-08-15 19:42:40
LILB,Manti Te'o,22,Rook,13,,,Starters_1,SDG,2013,2025-08-15 19:42:40
RILB,Donald Butler,25,2,12,"0.5 sacks, 1 interception, 1 fumble recovered",,Starters_1,SDG,2013,2025-08-15 19:42:40
ROLB,Jarret Johnson,32,10,9,"3.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,SDG,2013,2025-08-15 19:42:40
LCB,Derek Cox,27,4,11,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,SDG,2013,2025-08-15 19:42:40
RCB,Shareece Wright,26,2,13,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,SDG,2013,2025-08-15 19:42:40
SS,Marcus Gilchrist,25,2,16,"1.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1,SDG,2013,2025-08-15 19:42:40
FS,Eric Weddle*,28,6,16,"1.0 sacks, 2 interceptions, 2 fumbles recovered",,Starters_1,SDG,2013,2025-08-15 19:42:40
