Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
SDG,2005,QB,Drew Brees,26,4,16,"323 for 500, 3,576 yards, 24 td, 15 int, & 21 rushes for 49 yards and 1 td",,Starters_1
SDG,2005,RB,LaDainian Tomlinson*,26,4,16,"339 rushes for 1,462 yards, 18 td, & 51 catches for 370 yards and 2 td",,Starters_1
SDG,2005,FB,Lorenzo Neal*,35,12,15,"29 rushes for 98 yards, 0 td, & 24 catches for 145 yards and 1 td",,Starters_1
SDG,2005,WR,Keenan McCardell,35,13,16,"70 catches for 917 yards, 9 td, & 2 rushes for 6 yards and 0 td",,Starters_1
SDG,2005,WR,Eric Parker,26,3,9,"57 catches for 725 yards, 3 td, & 4 rushes for 55 yards and 0 td",,Starters_1
SDG,2005,TE,Antonio Gates*+,25,2,15,"89 catches for 1,101 yards, 10 td",,Starters_1
SDG,2005,LT,Leander Jordan,28,4,9,1 fumble recovered,,Starters_1
SDG,2005,LG,Kris Dielman,24,2,14,,,Starters_1
SDG,2005,C,Nick Hardwick,24,1,13,,,Starters_1
SDG,2005,RG,Mike Goff,29,7,16,,,Starters_1
SDG,2005,RT,Shane Olivea,24,1,15,2 fumbles recovered,,Starters_1
SDG,2005,LDE,Luis Castillo,22,Rook,15,"3.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
SDG,2005,NT,Jamal Williams*+,29,7,16,"0.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
SDG,2005,RDE,Igor Olshansky,23,1,12,"3.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
SDG,2005,LOLB,Shawne Merriman*,21,Rook,10,"10.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
SDG,2005,LILB,Donnie Edwards,32,9,16,"3.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1
SDG,2005,RILB,Randall Godfrey,32,9,14,"1.0 sacks, 0 interceptions, 4 fumbles recovered",,Starters_1
SDG,2005,ROLB,Steve Foley,30,7,13,"4.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
SDG,2005,LCB,Quentin Jammer,26,3,16,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
SDG,2005,RCB,Drayton Florence,25,2,12,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
SDG,2005,SS,Terrence Kiel,25,2,12,"1.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
SDG,2005,FS,Bhawoh Jue,26,4,14,"0.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1
