Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Philip Rivers*,36,13,16,"360 for 575, 4,515 yards, 28 td, 10 int, & 18 rushes for -2 yards and 0 td",,Starters_1,SDG,2017,2025-08-15 19:43:09
RB,Melvin Gordon,24,2,16,"284 rushes for 1,105 yards, 8 td, & 58 catches for 476 yards and 4 td",,Starters_1,SDG,2017,2025-08-15 19:43:09
WR,Keenan Allen*,25,4,15,"102 catches for 1,393 yards, 6 td, & 2 rushes for 9 yards and 0 td",,Starters_1,SDG,2017,2025-08-15 19:43:09
WR,Tyrell Williams,25,2,15,"43 catches for 728 yards, 4 td",,Starters_1,SDG,2017,2025-08-15 19:43:09
TE,Hunter Henry,23,1,13,"45 catches for 579 yards, 4 td",,Starters_1,SDG,2017,2025-08-15 19:43:09
TE,Sean McGrath,30,5,6,"4 catches for 46 yards, 0 td",,Starters_1,SDG,2017,2025-08-15 19:43:09
LT,Russell Okung*,29,7,15,1 fumble recovered,,Starters_1,SDG,2017,2025-08-15 19:43:09
LG,Dan Feeney,23,Rook,9,,,Starters_1,SDG,2017,2025-08-15 19:43:09
C,Spencer Pulley,24,1,16,,,Starters_1,SDG,2017,2025-08-15 19:43:09
RG,Kenny Wiggins,29,3,16,,,Starters_1,SDG,2017,2025-08-15 19:43:09
RT,Joe Barksdale,29,6,11,,,Starters_1,SDG,2017,2025-08-15 19:43:09
LDE,Joey Bosa*,22,1,16,"12.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,SDG,2017,2025-08-15 19:43:09
LDT,Brandon Mebane,32,10,16,,,Starters_1,SDG,2017,2025-08-15 19:43:09
RDT,Corey Liuget,27,6,12,"1.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,SDG,2017,2025-08-15 19:43:09
RDE,Melvin Ingram*,28,5,16,"10.5 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1,SDG,2017,2025-08-15 19:43:09
LLB,Kyle Emanuel,26,2,11,"1.5 sacks, 1 interception, 0 fumbles recovered",,Starters_1,SDG,2017,2025-08-15 19:43:09
MLB,Hayes Pullard,25,2,10,"0.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,SDG,2017,2025-08-15 19:43:09
RLB,Denzel Perryman,25,2,6,"0.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,SDG,2017,2025-08-15 19:43:09
LCB,Casey Hayward*,28,5,16,"0.0 sacks, 4 interceptions, 2 fumbles recovered",,Starters_1,SDG,2017,2025-08-15 19:43:09
RCB,Trevor Williams,24,1,15,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,SDG,2017,2025-08-15 19:43:09
SS,Jahleel Addae,27,4,16,"0.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,SDG,2017,2025-08-15 19:43:09
FS,Tre Boston,25,3,15,"0.0 sacks, 5 interceptions, 0 fumbles recovered",,Starters_1,SDG,2017,2025-08-15 19:43:09
