Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Philip Rivers,38,15,16,"390 for 591, 4,615 yards, 23 td, 20 int, & 12 rushes for 29 yards and 0 td",,Starters_1,SDG,2019,2025-08-15 19:43:26
RB,Melvin Gordon,26,4,11,"162 rushes for 612 yards, 8 td, & 42 catches for 296 yards and 1 td",,Starters_1,SDG,2019,2025-08-15 19:43:26
WR,Keenan Allen*,27,6,16,"104 catches for 1,199 yards, 6 td, & 3 rushes for 16 yards and 0 td",,Starters_1,SDG,2019,2025-08-15 19:43:26
WR,Andre Patton,25,Rook,5,"6 catches for 56 yards, 0 td",,Starters_1,SDG,2019,2025-08-15 19:43:26
WR,Mike Williams,25,2,15,"49 catches for 1,001 yards, 2 td, & 1 rush for 2 yards and 0 td",,Starters_1,SDG,2019,2025-08-15 19:43:26
TE,Hunter Henry,25,3,12,"55 catches for 652 yards, 5 td",,Starters_1,SDG,2019,2025-08-15 19:43:26
LT,Trenton Scott,25,1,9,1 fumble recovered,,Starters_1,SDG,2019,2025-08-15 19:43:26
LG,Dan Feeney,25,2,16,1 fumble recovered,,Starters_1,SDG,2019,2025-08-15 19:43:26
C,Scott Quessenberry,24,1,9,,,Starters_1,SDG,2019,2025-08-15 19:43:26
RG,Michael Schofield,29,4,16,1 fumble recovered,,Starters_1,SDG,2019,2025-08-15 19:43:26
RT,Sam Tevi,25,2,14,,,Starters_1,SDG,2019,2025-08-15 19:43:26
LDE,Joey Bosa*,24,3,16,"11.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,SDG,2019,2025-08-15 19:43:26
LDT,Justin Jones,23,1,12,,,Starters_1,SDG,2019,2025-08-15 19:43:26
RDT,Brandon Mebane,34,12,13,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,SDG,2019,2025-08-15 19:43:26
RDE,Melvin Ingram*,30,7,13,"7.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,SDG,2019,2025-08-15 19:43:26
LLB,Thomas Davis,36,14,16,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,SDG,2019,2025-08-15 19:43:26
MLB,Denzel Perryman,27,4,10,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,SDG,2019,2025-08-15 19:43:26
LCB,Michael Davis,24,2,12,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,SDG,2019,2025-08-15 19:43:26
RCB,Casey Hayward,30,7,16,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,SDG,2019,2025-08-15 19:43:26
SS,Rayshawn Jenkins,25,2,16,"0.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1,SDG,2019,2025-08-15 19:43:26
FS,Roderic Teamer,22,Rook,6,"1.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,SDG,2019,2025-08-15 19:43:26
DB,Desmond King,25,2,8,,,Starters_1,SDG,2019,2025-08-15 19:43:26
