Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Philip Rivers,34,11,16,"437 for 661, 4,792 yards, 29 td, 13 int, & 17 rushes for 28 yards and 0 td",,Starters_1,SDG,2015,2025-08-15 19:42:56
RB,Melvin Gordon,22,Rook,12,"184 rushes for 641 yards, 0 td, & 33 catches for 192 yards and 0 td",,Starters_1,SDG,2015,2025-08-15 19:42:56
WR,Keenan Allen,23,2,8,"67 catches for 725 yards, 4 td",,Starters_1,SDG,2015,2025-08-15 19:42:56
WR,Malcom Floyd,34,11,13,"30 catches for 561 yards, 3 td",,Starters_1,SDG,2015,2025-08-15 19:42:56
WR,Stevie Johnson,29,7,8,"45 catches for 497 yards, 3 td",,Starters_1,SDG,2015,2025-08-15 19:42:56
TE,Ladarius Green,25,3,11,"37 catches for 429 yards, 4 td",,Starters_1,SDG,2015,2025-08-15 19:42:56
LT,Chris Hairston,26,4,11,,,Starters_1,SDG,2015,2025-08-15 19:42:56
LG,Orlando Franklin,28,4,10,,,Starters_1,SDG,2015,2025-08-15 19:42:56
C,Trevor Robinson,25,3,13,,,Starters_1,SDG,2015,2025-08-15 19:42:56
RG,D.J. Fluker,24,2,12,1 fumble recovered,,Starters_1,SDG,2015,2025-08-15 19:42:56
RT,Joe Barksdale,27,4,16,,,Starters_1,SDG,2015,2025-08-15 19:42:56
LDE,Kendall Reyes,26,3,15,"2.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,SDG,2015,2025-08-15 19:42:56
NT,Sean Lissemore,28,5,5,,,Starters_1,SDG,2015,2025-08-15 19:42:56
RDE,Corey Liuget,25,4,11,"3.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,SDG,2015,2025-08-15 19:42:56
LOLB,Melvin Ingram,26,3,16,"10.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,SDG,2015,2025-08-15 19:42:56
LILB,Manti Te'o,24,2,12,"0.5 sacks, 1 interception, 0 fumbles recovered",,Starters_1,SDG,2015,2025-08-15 19:42:56
RILB,Donald Butler,27,4,9,"0.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,SDG,2015,2025-08-15 19:42:56
ROLB,Jeremiah Attaochu,22,1,12,"6.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,SDG,2015,2025-08-15 19:42:56
LCB,Brandon Flowers,29,7,10,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,SDG,2015,2025-08-15 19:42:56
RCB,Jason Verrett*,24,1,13,"0.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1,SDG,2015,2025-08-15 19:42:56
SS,Jahleel Addae,25,2,12,"1.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,SDG,2015,2025-08-15 19:42:56
FS,Eric Weddle,30,8,13,"0.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,SDG,2015,2025-08-15 19:42:56
