Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Philip Rivers*,30,7,16,"366 for 582, 4,624 yards, 27 td, 20 int, & 26 rushes for 36 yards and 1 td",,Starters_1,SDG,2011,2025-08-15 19:42:23
RB,Ryan Mathews*,24,1,14,"222 rushes for 1,091 yards, 6 td, & 50 catches for 455 yards and 0 td",,Starters_1,SDG,2011,2025-08-15 19:42:23
WR,Malcom Floyd,30,7,9,"43 catches for 856 yards, 5 td",,Starters_1,SDG,2011,2025-08-15 19:42:23
WR,Vincent Jackson*,28,6,16,"60 catches for 1,106 yards, 9 td, & 3 rushes for 51 yards and 0 td",,Starters_1,SDG,2011,2025-08-15 19:42:23
TE,Antonio Gates*,31,8,13,"64 catches for 778 yards, 7 td",,Starters_1,SDG,2011,2025-08-15 19:42:23
TE,Randy McMichael,32,9,14,"30 catches for 271 yards, 0 td",,Starters_1,SDG,2011,2025-08-15 19:42:23
LT,Marcus McNeill,28,5,9,,,Starters_1,SDG,2011,2025-08-15 19:42:23
LG,Tyronne Green,25,2,8,,,Starters_1,SDG,2011,2025-08-15 19:42:23
C,Nick Hardwick,30,7,16,1 fumble recovered,,Starters_1,SDG,2011,2025-08-15 19:42:23
RG,Louis Vasquez,24,2,14,,,Starters_1,SDG,2011,2025-08-15 19:42:23
RT,Jeromey Clary,28,4,16,,,Starters_1,SDG,2011,2025-08-15 19:42:23
LDE,Vaughn Martin,25,2,15,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,SDG,2011,2025-08-15 19:42:23
NT,Antonio Garay,32,8,13,"2.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,SDG,2011,2025-08-15 19:42:23
RDE,Corey Liuget,21,Rook,13,"1.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,SDG,2011,2025-08-15 19:42:23
LOLB,Shaun Phillips,30,7,12,"3.5 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,SDG,2011,2025-08-15 19:42:23
LILB,Takeo Spikes,35,13,16,"1.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,SDG,2011,2025-08-15 19:42:23
RILB,Donald Butler,23,Rook,16,"2.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,SDG,2011,2025-08-15 19:42:23
ROLB,Travis LaBoy,30,7,14,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,SDG,2011,2025-08-15 19:42:23
LCB,Quentin Jammer,32,9,15,"0.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,SDG,2011,2025-08-15 19:42:23
RCB,Antoine Cason,25,3,14,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,SDG,2011,2025-08-15 19:42:23
SS,Steve Gregory,28,5,13,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,SDG,2011,2025-08-15 19:42:23
FS,Eric Weddle*+,26,4,16,"0.0 sacks, 7 interceptions, 0 fumbles recovered",,Starters_1,SDG,2011,2025-08-15 19:42:23
