Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
SDG,2000,QB,Ryan Leaf,24,2,9,"161 for 322, 1,883 yards, 11 td, 18 int, & 28 rushes for 54 yards and 0 td",,Starters_1
SDG,2000,RB,Jermaine Fazande,25,1,7,"119 rushes for 368 yards, 2 td, & 16 catches for 104 yards and 0 td",,Starters_1
SDG,2000,FB,Fred McCrary,28,5,12,"7 rushes for 8 yards, 0 td, & 18 catches for 141 yards and 2 td",,Starters_1
SDG,2000,WR,Curtis Conway,29,7,14,"53 catches for 712 yards, 5 td, & 3 rushes for 31 yards and 0 td",,Starters_1
SDG,2000,WR,Jeff Graham,31,9,13,"55 catches for 907 yards, 4 td",,Starters_1
SDG,2000,TE,Freddie Jones,26,3,16,"71 catches for 766 yards, 5 td",,Starters_1
SDG,2000,LT,Ben Coleman,29,7,16,,,Starters_1
SDG,2000,LG,Raleigh Roundtree,25,2,15,1 fumble recovered,,Starters_1
SDG,2000,C,Roman Fortin,33,9,16,,,Starters_1
SDG,2000,RG,Kevin Gogan,36,13,14,,,Starters_1
SDG,2000,RT,Vaughn Parker,29,6,16,,,Starters_1
SDG,2000,LDE,Albert Fontenot,30,7,15,"4.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
SDG,2000,LDT,Jamal Williams,24,2,16,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
SDG,2000,RDT,John Parrella,31,7,16,"7.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
SDG,2000,RDE,Darren Mickell,30,8,16,"6.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
SDG,2000,LLB,Gerald Dixon,31,7,16,"5.0 sacks, 1 interception, 1 fumble recovered",,Starters_1
SDG,2000,MLB,Orlando Ruff,24,1,14,"0.0 sacks, 1 interception, 1 fumble recovered",,Starters_1
SDG,2000,RLB,Junior Seau*+,31,10,16,"3.5 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1
SDG,2000,LCB,Fakhir Brown,23,1,8,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
SDG,2000,RCB,DeRon Jenkins,27,4,14,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
SDG,2000,SS,Rodney Harrison,28,6,16,"6.0 sacks, 6 interceptions, 0 fumbles recovered",,Starters_1
SDG,2000,FS,Mike Dumas,31,9,12,"1.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
