Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Justin Herbert,24,2,17,"477 for 699, 4,739 yards, 25 td, 10 int, & 54 rushes for 147 yards and 0 td",,Starters_1,SDG,2022,2025-08-15 19:43:50
RB,Austin Ekeler,27,5,17,"204 rushes for 915 yards, 13 td, & 107 catches for 722 yards and 5 td",,Starters_1,SDG,2022,2025-08-15 19:43:50
WR,Keenan Allen,30,9,10,"66 catches for 752 yards, 4 td, & 1 rush for 8 yards and 0 td",,Starters_1,SDG,2022,2025-08-15 19:43:50
WR,Josh Palmer,23,1,11,"72 catches for 769 yards, 3 td, & 1 rush for 4 yards and 0 td",,Starters_1,SDG,2022,2025-08-15 19:43:50
WR,Mike Williams,28,5,13,"63 catches for 895 yards, 4 td",,Starters_1,SDG,2022,2025-08-15 19:43:50
TE,Gerald Everett,28,5,11,"58 catches for 555 yards, 4 td, & 1 rush for yards and 0 td",,Starters_1,SDG,2022,2025-08-15 19:43:50
LT,Jamaree Salyer,22,Rook,14,1 fumble recovered,,Starters_1,SDG,2022,2025-08-15 19:43:50
LG,Matt Feiler,30,5,17,1 fumble recovered,,Starters_1,SDG,2022,2025-08-15 19:43:50
C,Corey Linsley,31,8,14,,,Starters_1,SDG,2022,2025-08-15 19:43:50
RG,Zion Johnson,23,Rook,17,,,Starters_1,SDG,2022,2025-08-15 19:43:50
RT,Trey Pipkins,26,3,14,,,Starters_1,SDG,2022,2025-08-15 19:43:50
LDE,Kyle Van Noy,31,8,13,"5.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1,SDG,2022,2025-08-15 19:43:50
LDT,Morgan Fox,28,6,12,"6.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,SDG,2022,2025-08-15 19:43:50
RDT,Sebastian Joseph-Day,27,3,16,"2.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,SDG,2022,2025-08-15 19:43:50
RDE,Khalil Mack*,31,8,17,"8.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1,SDG,2022,2025-08-15 19:43:50
LLB,Drue Tranquill,27,3,16,"5.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,SDG,2022,2025-08-15 19:43:50
MLB,Kenneth Murray,24,2,16,"1.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,SDG,2022,2025-08-15 19:43:50
LCB,Michael Davis,27,5,12,"1.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,SDG,2022,2025-08-15 19:43:50
RCB,Asante Samuel Jr.,23,1,15,"0.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1,SDG,2022,2025-08-15 19:43:50
SS,Nasir Adderley,25,3,15,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,SDG,2022,2025-08-15 19:43:50
FS,Derwin James*,26,4,14,"4.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,SDG,2022,2025-08-15 19:43:50
DB,Bryce Callahan,31,7,11,,,Starters_1,SDG,2022,2025-08-15 19:43:50
