Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Philip Rivers*,37,14,16,"347 for 508, 4,308 yards, 32 td, 12 int, & 18 rushes for 7 yards and 0 td",,Starters_1,SDG,2018,2025-08-15 19:43:16
RB,Melvin Gordon*,25,3,12,"175 rushes for 885 yards, 10 td, & 50 catches for 490 yards and 4 td",,Starters_1,SDG,2018,2025-08-15 19:43:16
WR,Keenan Allen*,26,5,14,"97 catches for 1,196 yards, 6 td, & 9 rushes for 75 yards and 0 td",,Starters_1,SDG,2018,2025-08-15 19:43:16
WR,Tyrell Williams,26,3,10,"41 catches for 653 yards, 5 td, & 2 rushes for 15 yards and 0 td",,Starters_1,SDG,2018,2025-08-15 19:43:16
TE,Sean Culkin,25,1,10,"1 catch for 24 yards, 0 td",,Starters_1,SDG,2018,2025-08-15 19:43:16
TE,Virgil Green,30,7,16,"19 catches for 210 yards, 1 td",,Starters_1,SDG,2018,2025-08-15 19:43:16
LT,Russell Okung,30,8,15,,,Starters_1,SDG,2018,2025-08-15 19:43:16
LG,Dan Feeney,24,1,16,,,Starters_1,SDG,2018,2025-08-15 19:43:16
C,Mike Pouncey*,29,7,16,,,Starters_1,SDG,2018,2025-08-15 19:43:16
RG,Michael Schofield,28,3,16,,,Starters_1,SDG,2018,2025-08-15 19:43:16
RT,Sam Tevi,24,1,15,,,Starters_1,SDG,2018,2025-08-15 19:43:16
LDE,Joey Bosa,23,2,6,"5.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,SDG,2018,2025-08-15 19:43:16
LDT,Darius Philon,24,3,13,"4.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,SDG,2018,2025-08-15 19:43:16
RDT,Brandon Mebane,33,11,12,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,SDG,2018,2025-08-15 19:43:16
RDE,Melvin Ingram*,29,6,16,"7.0 sacks, 1 interception, 2 fumbles recovered",,Starters_1,SDG,2018,2025-08-15 19:43:16
LLB,Jatavis Brown,24,2,10,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,SDG,2018,2025-08-15 19:43:16
MLB,Denzel Perryman,26,3,9,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,SDG,2018,2025-08-15 19:43:16
LCB,Michael Davis,23,1,9,,,Starters_1,SDG,2018,2025-08-15 19:43:16
RCB,Casey Hayward,29,6,16,,,Starters_1,SDG,2018,2025-08-15 19:43:16
SS,Jahleel Addae,28,5,16,"1.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,SDG,2018,2025-08-15 19:43:16
FS,Derwin James*+,22,Rook,16,"3.5 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1,SDG,2018,2025-08-15 19:43:16
DB,Desmond King+,24,1,8,,,Starters_1,SDG,2018,2025-08-15 19:43:16
