Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
ATL,1971,QB,Bob Berry,29,6,10,"136 for 226, 2,005 yards, 11 td, 16 int, & 19 rushes for 31 yards and 0 td",,Starters_1
ATL,1971,RB,Cannonball Butler,28,6,13,"186 rushes for 594 yards, 2 td, & 15 catches for 143 yards and 2 td",,Starters_1
ATL,1971,FB,Art Malone,23,1,13,"120 rushes for 438 yards, 6 td, & 34 catches for 380 yards and 2 td",,Starters_1
ATL,1971,WR,Ken Burrow,23,Rook,14,"33 catches for 741 yards, 6 td, & 1 rush for 5 yards and 0 td",,Starters_1
ATL,1971,WR,Wes Chesson,22,Rook,14,"20 catches for 224 yards, 0 td, & 1 rush for -4 yards and 0 td",,Starters_1
ATL,1971,TE,Jim Mitchell,24,2,13,"33 catches for 593 yards, 5 td, & 4 rushes for 25 yards and 0 td",,Starters_1
ATL,1971,LT,Bill Sandeman,29,5,14,1 fumble recovered,,Starters_1
ATL,1971,LG,Andy Maurer,23,1,12,,,Starters_1
ATL,1971,C,Jeff Van Note,25,2,14,,,Starters_1
ATL,1971,RG,Mal Snider,24,2,12,,,Starters_1
ATL,1971,RT,George Kunz*,24,2,14,,,Starters_1
ATL,1971,LDE,Claude Humphrey*,27,3,14,,,Starters_1
ATL,1971,LDT,John Small,25,1,12,"0 interceptions, 3 fumbles recovered",,Starters_1
ATL,1971,RDT,Glen Condren,29,6,12,"0 interceptions, 1 fumble recovered",,Starters_1
ATL,1971,RDE,John Zook,24,2,14,,,Starters_1
ATL,1971,LLB,Ron Acks,27,3,10,"1 interception, 0 fumbles recovered",,Starters_1
ATL,1971,MLB,Don Hansen,27,5,14,"3 interceptions, 3 fumbles recovered",,Starters_1
ATL,1971,RLB,Greg Brezina,25,3,14,"3 interceptions, 3 fumbles recovered",,Starters_1
ATL,1971,LCB,Ken Reaves,27,5,14,"6 interceptions, 1 fumble recovered",,Starters_1
ATL,1971,RCB,Tom Hayes,25,Rook,14,"3 interceptions, 3 fumbles recovered",,Starters_1
ATL,1971,SS,John Mallory,25,3,11,"0 interceptions, 3 fumbles recovered",,Starters_1
ATL,1971,FS,Ray Brown,22,Rook,9,"3 interceptions, 1 fumble recovered",,Starters_1
