Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Matt Ryan,35,12,16,"407 for 626, 4,581 yards, 26 td, 11 int, & 29 rushes for 92 yards and 2 td",,Starters_1,ATL,2020,2025-08-15 18:50:42
RB,Todd Gurley,26,5,15,"195 rushes for 678 yards, 9 td, & 25 catches for 164 yards and 0 td",,Starters_1,ATL,2020,2025-08-15 18:50:42
FB,Keith Smith,28,6,7,"4 rushes for 7 yards, 0 td, & 11 catches for 59 yards and 0 td",,Starters_1,ATL,2020,2025-08-15 18:50:42
WR,Julio Jones,31,9,9,"51 catches for 771 yards, 3 td",,Starters_1,ATL,2020,2025-08-15 18:50:42
WR,Calvin Ridley,26,2,15,"90 catches for 1,374 yards, 9 td, & 5 rushes for 1 yards and 0 td",,Starters_1,ATL,2020,2025-08-15 18:50:42
TE,Luke Stocker,32,9,13,"7 catches for 63 yards, 0 td",,Starters_1,ATL,2020,2025-08-15 18:50:42
LT,Jake Matthews,28,6,16,,,Starters_1,ATL,2020,2025-08-15 18:50:42
LG,James Carpenter,31,9,13,,,Starters_1,ATL,2020,2025-08-15 18:50:42
C,Alex Mack,35,11,14,,,Starters_1,ATL,2020,2025-08-15 18:50:42
RG,Chris Lindstrom,23,1,16,,,Starters_1,ATL,2020,2025-08-15 18:50:42
RT,Kaleb McGary,25,1,13,,,Starters_1,ATL,2020,2025-08-15 18:50:42
LDE,Steven Means,30,7,11,"3.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,ATL,2020,2025-08-15 18:50:42
LDT,Grady Jarrett*,27,5,16,"4.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,ATL,2020,2025-08-15 18:50:42
RDT,Tyeler Davison,28,5,15,"0.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,ATL,2020,2025-08-15 18:50:42
RDE,Dante Fowler,26,4,13,"3.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,ATL,2020,2025-08-15 18:50:42
LLB,Deion Jones,26,4,16,"4.5 sacks, 2 interceptions, 1 fumble recovered",,Starters_1,ATL,2020,2025-08-15 18:50:42
MLB,Foyesade Oluokun,25,2,14,"3.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1,ATL,2020,2025-08-15 18:50:42
RLB,Mykal Walker,23,Rook,6,,,Starters_1,ATL,2020,2025-08-15 18:50:42
LCB,AJ Terrell,22,Rook,14,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,ATL,2020,2025-08-15 18:50:42
RCB,Isaiah Oliver,24,2,12,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,ATL,2020,2025-08-15 18:50:42
SS,Ricardo Allen,29,5,12,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,ATL,2020,2025-08-15 18:50:42
FS,Keanu Neal,25,4,14,"1.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,ATL,2020,2025-08-15 18:50:42
