Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Matt Ryan,28,5,16,"439 for 651, 4,515 yards, 26 td, 17 int, & 17 rushes for 55 yards and 0 td",,Starters_1,ATL,2013,2025-08-15 18:49:47
RB,Patrick DiMarco,24,1,7,"0 rushes for yards, 0 td, & 8 catches for 49 yards and 0 td",,Starters_1,ATL,2013,2025-08-15 18:49:47
RB,Steven Jackson,30,9,12,"157 rushes for 543 yards, 6 td, & 33 catches for 191 yards and 1 td",,Starters_1,ATL,2013,2025-08-15 18:49:47
WR,Harry Douglas,29,5,11,"85 catches for 1,067 yards, 2 td",,Starters_1,ATL,2013,2025-08-15 18:49:47
WR,Roddy White,32,8,13,"63 catches for 711 yards, 3 td",,Starters_1,ATL,2013,2025-08-15 18:49:47
TE,Tony Gonzalez*,37,16,16,"83 catches for 859 yards, 8 td",,Starters_1,ATL,2013,2025-08-15 18:49:47
LT,Lamar Holmes,24,1,15,,,Starters_1,ATL,2013,2025-08-15 18:49:47
LG,Justin Blalock,30,6,16,,,Starters_1,ATL,2013,2025-08-15 18:49:47
C,Peter Konz,24,1,15,,,Starters_1,ATL,2013,2025-08-15 18:49:47
RG,Garrett Reynolds,26,4,10,,,Starters_1,ATL,2013,2025-08-15 18:49:47
RT,Jeremy Trueblood,30,7,10,,,Starters_1,ATL,2013,2025-08-15 18:49:47
LDE,Peria Jerry,29,4,14,"3.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,ATL,2013,2025-08-15 18:49:47
LDT,Corey Peters,25,3,15,"5.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,ATL,2013,2025-08-15 18:49:47
RDT,Jonathan Babineaux,32,8,16,"1.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1,ATL,2013,2025-08-15 18:49:47
RDE,Osi Umenyiora,32,10,13,"7.5 sacks, 1 interception, 0 fumbles recovered",,Starters_1,ATL,2013,2025-08-15 18:49:47
LLB,Joplo Bartu,23,Rook,13,"3.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,ATL,2013,2025-08-15 18:49:47
MLB,Akeem Dent,26,2,7,"1.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,ATL,2013,2025-08-15 18:49:47
RLB,Paul Worrilow,23,Rook,12,"2.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,ATL,2013,2025-08-15 18:49:47
LCB,Desmond Trufant,23,Rook,16,"0.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1,ATL,2013,2025-08-15 18:49:47
RCB,Asante Samuel,32,10,10,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,ATL,2013,2025-08-15 18:49:47
SS,William Moore,28,4,16,"2.0 sacks, 3 interceptions, 2 fumbles recovered",,Starters_1,ATL,2013,2025-08-15 18:49:47
FS,Thomas DeCoud,28,5,15,"0.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,ATL,2013,2025-08-15 18:49:47
