Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Matt Ryan*,29,6,16,"415 for 628, 4,694 yards, 28 td, 14 int, & 29 rushes for 145 yards and 0 td",,Starters_1,ATL,2014,2025-08-15 18:49:57
RB,Patrick DiMarco,25,2,7,"0 rushes for yards, 0 td, & 9 catches for 62 yards and 1 td",,Starters_1,ATL,2014,2025-08-15 18:49:57
RB,Steven Jackson,31,10,15,"190 rushes for 707 yards, 6 td, & 20 catches for 148 yards and 0 td",,Starters_1,ATL,2014,2025-08-15 18:49:57
WR,Julio Jones*,25,3,15,"104 catches for 1,593 yards, 6 td, & 1 rush for 1 yards and 0 td",,Starters_1,ATL,2014,2025-08-15 18:49:57
WR,Roddy White,33,9,14,"80 catches for 921 yards, 7 td",,Starters_1,ATL,2014,2025-08-15 18:49:57
TE,Levine Toilolo,23,1,16,"31 catches for 238 yards, 2 td",,Starters_1,ATL,2014,2025-08-15 18:49:57
LT,Jake Matthews,22,Rook,15,1 fumble recovered,,Starters_1,ATL,2014,2025-08-15 18:49:57
LG,Justin Blalock,31,7,15,,,Starters_1,ATL,2014,2025-08-15 18:49:57
C,James Stone,22,Rook,9,,,Starters_1,ATL,2014,2025-08-15 18:49:57
RG,Jon Asamoah,26,4,15,,,Starters_1,ATL,2014,2025-08-15 18:49:57
RT,Ryan Schraeder,26,1,10,1 fumble recovered,,Starters_1,ATL,2014,2025-08-15 18:49:57
LDE,Malliciah Goodman,24,1,10,,,Starters_1,ATL,2014,2025-08-15 18:49:57
LDT,Paul Soliai,31,7,14,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,ATL,2014,2025-08-15 18:49:57
RDT,Tyson Jackson,28,5,16,,,Starters_1,ATL,2014,2025-08-15 18:49:57
RDE,Jonathan Babineaux,33,9,15,"2.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,ATL,2014,2025-08-15 18:49:57
LLB,Paul Worrilow,24,1,16,"2.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,ATL,2014,2025-08-15 18:49:57
MLB,Joplo Bartu,24,1,14,"1.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1,ATL,2014,2025-08-15 18:49:57
RLB,Kroy Biermann,29,6,15,"4.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,ATL,2014,2025-08-15 18:49:57
LCB,Robert Alford,26,1,10,"0.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1,ATL,2014,2025-08-15 18:49:57
RCB,Desmond Trufant,24,1,16,"0.0 sacks, 3 interceptions, 1 fumble recovered",,Starters_1,ATL,2014,2025-08-15 18:49:57
SS,Kemal Ishmael,23,1,10,"0.0 sacks, 4 interceptions, 1 fumble recovered",,Starters_1,ATL,2014,2025-08-15 18:49:57
FS,Dwight Lowery,28,6,15,"1.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1,ATL,2014,2025-08-15 18:49:57
