Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Matt Ryan,36,13,17,"375 for 560, 3,968 yards, 20 td, 12 int, & 40 rushes for 82 yards and 1 td",,Starters_1,ATL,2021,2025-08-15 18:50:50
RB,Cordarrelle Patterson,30,8,13,"153 rushes for 618 yards, 6 td, & 52 catches for 548 yards and 5 td",,Starters_1,ATL,2021,2025-08-15 18:50:50
FB,Keith Smith,29,7,8,"9 rushes for 31 yards, 0 td, & 9 catches for 56 yards and 0 td",,Starters_1,ATL,2021,2025-08-15 18:50:50
WR,Russell Gage,25,3,9,"66 catches for 770 yards, 4 td",,Starters_1,ATL,2021,2025-08-15 18:50:50
WR,Olamide Zaccheaus,24,2,8,"31 catches for 406 yards, 3 td, & 1 rush for 2 yards and 0 td",,Starters_1,ATL,2021,2025-08-15 18:50:50
TE,Kyle Pitts*,21,Rook,15,"68 catches for 1,026 yards, 1 td",,Starters_1,ATL,2021,2025-08-15 18:50:50
LT,Jake Matthews,29,7,17,,,Starters_1,ATL,2021,2025-08-15 18:50:50
LG,Jalen Mayfield,21,Rook,16,,,Starters_1,ATL,2021,2025-08-15 18:50:50
C,Matt Hennessy,24,1,17,,,Starters_1,ATL,2021,2025-08-15 18:50:50
RG,Chris Lindstrom,24,2,17,,,Starters_1,ATL,2021,2025-08-15 18:50:50
RT,Kaleb McGary,26,2,16,1 fumble recovered,,Starters_1,ATL,2021,2025-08-15 18:50:50
LDE,Grady Jarrett,28,6,17,"1.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,ATL,2021,2025-08-15 18:50:50
NT,Tyeler Davison,29,6,11,,,Starters_1,ATL,2021,2025-08-15 18:50:50
RDE,Ta'Quon Graham,23,Rook,5,,,Starters_1,ATL,2021,2025-08-15 18:50:50
LOLB,Steven Means,31,8,14,"0.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,ATL,2021,2025-08-15 18:50:50
LILB,Deion Jones,27,5,16,"2.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,ATL,2021,2025-08-15 18:50:50
RILB,Foyesade Oluokun,26,3,17,"2.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1,ATL,2021,2025-08-15 18:50:50
ROLB,Adetokunbo Ogundeji,23,Rook,11,"1.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,ATL,2021,2025-08-15 18:50:50
LCB,AJ Terrell,23,1,16,"1.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1,ATL,2021,2025-08-15 18:50:50
RCB,Fabian Moreau,27,4,16,"0.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,ATL,2021,2025-08-15 18:50:50
SS,Erik Harris,31,5,12,"0.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,ATL,2021,2025-08-15 18:50:50
FS,Duron Harmon,30,8,17,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,ATL,2021,2025-08-15 18:50:50
