Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Matt Ryan,34,11,15,"408 for 616, 4,466 yards, 26 td, 14 int, & 34 rushes for 147 yards and 1 td",,Starters_1,ATL,2019,2025-08-15 18:50:32
RB,Devonta Freeman,27,5,14,"184 rushes for 656 yards, 2 td, & 59 catches for 410 yards and 4 td",,Starters_1,ATL,2019,2025-08-15 18:50:32
WR,Julio Jones*,30,8,15,"99 catches for 1,394 yards, 6 td, & 2 rushes for -3 yards and 0 td",,Starters_1,ATL,2019,2025-08-15 18:50:32
WR,Calvin Ridley,25,1,10,"63 catches for 866 yards, 7 td, & 2 rushes for 34 yards and 0 td",,Starters_1,ATL,2019,2025-08-15 18:50:32
TE,Austin Hooper*,25,3,10,"75 catches for 787 yards, 6 td",,Starters_1,ATL,2019,2025-08-15 18:50:32
TE,Luke Stocker,31,8,9,"8 catches for 53 yards, 0 td",,Starters_1,ATL,2019,2025-08-15 18:50:32
LT,Jake Matthews,27,5,16,,,Starters_1,ATL,2019,2025-08-15 18:50:32
LG,James Carpenter,30,8,11,,,Starters_1,ATL,2019,2025-08-15 18:50:32
C,Alex Mack,34,10,16,,,Starters_1,ATL,2019,2025-08-15 18:50:32
RG,Jamon Brown,26,4,9,1 fumble recovered,,Starters_1,ATL,2019,2025-08-15 18:50:32
RT,Kaleb McGary,24,Rook,16,1 fumble recovered,,Starters_1,ATL,2019,2025-08-15 18:50:32
LDE,Takkarist McKinley,24,2,13,"3.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,ATL,2019,2025-08-15 18:50:32
LDT,Grady Jarrett*,26,4,16,"7.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,ATL,2019,2025-08-15 18:50:32
RDT,Tyeler Davison,27,4,12,"1.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,ATL,2019,2025-08-15 18:50:32
RDE,Vic Beasley,27,4,15,"8.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,ATL,2019,2025-08-15 18:50:32
LLB,De'Vondre Campbell,26,3,15,"2.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1,ATL,2019,2025-08-15 18:50:32
MLB,Deion Jones,25,3,16,"0.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,ATL,2019,2025-08-15 18:50:32
LCB,Isaiah Oliver,23,1,16,,,Starters_1,ATL,2019,2025-08-15 18:50:32
RCB,Desmond Trufant,29,6,9,"0.0 sacks, 4 interceptions, 0 fumbles recovered",,Starters_1,ATL,2019,2025-08-15 18:50:32
SS,Ricardo Allen,28,4,16,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,ATL,2019,2025-08-15 18:50:32
FS,Damontae Kazee,26,2,14,"0.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1,ATL,2019,2025-08-15 18:50:32
DB,Kendall Sheffield,23,Rook,11,,,Starters_1,ATL,2019,2025-08-15 18:50:32
