Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
ATL,1984,QB,Steve Bartkowski,32,9,11,"181 for 269, 2,158 yards, 11 td, 10 int, & 15 rushes for 34 yards and 0 td",,Starters_1
ATL,1984,RB,Gerald Riggs,24,2,14,"353 rushes for 1,486 yards, 13 td, & 42 catches for 277 yards and 0 td",,Starters_1
ATL,1984,WR,Stacey Bailey,24,2,16,"67 catches for 1,138 yards, 6 td",,Starters_1
ATL,1984,WR,Alfred Jackson,29,6,15,"52 catches for 731 yards, 2 td",,Starters_1
ATL,1984,TE,Cliff Benson,23,Rook,16,"26 catches for 244 yards, 0 td, & 3 rushes for 8 yards and 0 td",,Starters_1
ATL,1984,TE,Arthur Cox,23,1,16,"34 catches for 329 yards, 3 td",,Starters_1
ATL,1984,LT,Mike Kenn*,28,6,14,,,Starters_1
ATL,1984,LG,R.C. Thielemann,29,7,16,1 fumble recovered,,Starters_1
ATL,1984,C,Jeff Van Note,38,15,13,,,Starters_1
ATL,1984,RG,John Scully,26,3,16,1 fumble recovered,,Starters_1
ATL,1984,RT,Brett Miller,26,1,13,,,Starters_1
ATL,1984,LDE,Mike Pitts,24,1,13,"5.5 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1
ATL,1984,LDT,Gary Burley,32,8,8,"5.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
ATL,1984,RDT,Rick Bryan,22,Rook,16,"2.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
ATL,1984,RDE,Don Smith,27,5,16,"6.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1
ATL,1984,LLB,David Frye,23,1,12,"2.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1
ATL,1984,MLB,Buddy Curry,26,4,16,"0.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
ATL,1984,RLB,Al Richardson,27,4,13,"3.5 sacks, 0 interceptions, 3 fumbles recovered",,Starters_1
ATL,1984,LCB,Bobby Butler,25,3,15,"0.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1
ATL,1984,RCB,James Britt,24,1,16,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
ATL,1984,SS,Kenny Johnson,26,4,16,"1.0 sacks, 5 interceptions, 0 fumbles recovered",,Starters_1
ATL,1984,FS,Tom Pridemore,28,6,16,"0.0 sacks, 2 interceptions, 2 fumbles recovered",,Starters_1
