Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
ATL,1985,QB,David Archer,23,1,11,"161 for 312, 1,992 yards, 7 td, 17 int, & 70 rushes for 347 yards and 2 td",,Starters_1
ATL,1985,RB,Gerald Riggs*,25,3,16,"397 rushes for 1,719 yards, 10 td, & 33 catches for 267 yards and 0 td",,Starters_1
ATL,1985,WR,Stacey Bailey,25,3,13,"30 catches for 364 yards, 0 td, & 1 rush for -3 yards and 0 td",,Starters_1
ATL,1985,WR,Charlie Brown,27,3,9,"24 catches for 412 yards, 2 td",,Starters_1
ATL,1985,TE,Cliff Benson,24,1,14,"10 catches for 37 yards, 0 td",,Starters_1
ATL,1985,TE,Arthur Cox,24,2,16,"33 catches for 454 yards, 2 td",,Starters_1
ATL,1985,LT,Mike Kenn,29,7,11,,,Starters_1
ATL,1985,LG,Jeff Kiewel,25,1,9,2 fumbles recovered,,Starters_1
ATL,1985,C,Jeff Van Note,39,16,16,,,Starters_1
ATL,1985,RG,Bill Fralic,23,Rook,14,,,Starters_1
ATL,1985,RT,Brett Miller,27,2,12,,,Starters_1
ATL,1985,LDE,Rick Bryan,23,1,16,"7.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
ATL,1985,LDT,Mike Pitts,25,2,16,"7.0 sacks, 1 interception, 1 fumble recovered",,Starters_1
ATL,1985,RDT,Dan Benish,24,2,16,"3.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
ATL,1985,RDE,Mike Gann,22,Rook,16,"4.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
ATL,1985,LLB,John Rade,25,2,14,"5.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1
ATL,1985,MLB,Buddy Curry,27,5,14,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
ATL,1985,RLB,Al Richardson,28,5,11,"3.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
ATL,1985,LCB,Bobby Butler,26,4,16,"0.0 sacks, 5 interceptions, 0 fumbles recovered",,Starters_1
ATL,1985,RCB,Wendell Cason,22,Rook,14,"0.0 sacks, 3 interceptions, 2 fumbles recovered",,Starters_1
ATL,1985,SS,Scott Case,23,1,13,"1.0 sacks, 4 interceptions, 1 fumble recovered",,Starters_1
ATL,1985,FS,Tiger Greene,23,Rook,7,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1
