Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Kyler Murray,26,4,8,"176 for 268, 1,799 yards, 10 td, 5 int, & 44 rushes for 244 yards and 3 td",,Starters_1,CRD,2023,2025-08-15 18:49:12
RB,James Conner,28,6,13,"208 rushes for 1,040 yards, 7 td, & 27 catches for 165 yards and 2 td",,Starters_1,CRD,2023,2025-08-15 18:49:12
WR,Marquise Brown,26,4,14,"51 catches for 574 yards, 4 td, & 2 rushes for 23 yards and 0 td",,Starters_1,CRD,2023,2025-08-15 18:49:12
WR,Rondale Moore,23,2,8,"40 catches for 352 yards, 1 td, & 28 rushes for 178 yards and 1 td",,Starters_1,CRD,2023,2025-08-15 18:49:12
WR,Michael Wilson,23,Rook,12,"38 catches for 565 yards, 3 td",,Starters_1,CRD,2023,2025-08-15 18:49:12
TE,Trey McBride,24,1,12,"81 catches for 825 yards, 3 td",,Starters_1,CRD,2023,2025-08-15 18:49:12
LT,D.J. Humphries,30,7,15,,,Starters_1,CRD,2023,2025-08-15 18:49:12
LG,Elijah Wilkinson,28,6,9,1 fumble recovered,,Starters_1,CRD,2023,2025-08-15 18:49:12
C,Hjalte Froholdt,27,3,17,1 fumble recovered,,Starters_1,CRD,2023,2025-08-15 18:49:12
RG,Will Hernandez,28,5,17,,,Starters_1,CRD,2023,2025-08-15 18:49:12
RT,Paris Johnson,22,Rook,17,1 fumble recovered,,Starters_1,CRD,2023,2025-08-15 18:49:12
LDE,Kevin Strong,27,4,11,"2.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,CRD,2023,2025-08-15 18:49:12
NT,Leki Fotu,25,3,9,"2.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CRD,2023,2025-08-15 18:49:12
RDE,Jonathan Ledbetter,26,4,12,"1.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CRD,2023,2025-08-15 18:49:12
LOLB,Dennis Gardeck,29,5,8,"6.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,CRD,2023,2025-08-15 18:49:12
LILB,Kyzir White,27,5,11,"2.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,CRD,2023,2025-08-15 18:49:12
RILB,Josh Woods,27,4,7,"0.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CRD,2023,2025-08-15 18:49:12
ROLB,Zaven Collins,24,2,17,"3.5 sacks, 1 interception, 1 fumble recovered",,Starters_1,CRD,2023,2025-08-15 18:49:12
LCB,Antonio Hamilton,30,7,9,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,CRD,2023,2025-08-15 18:49:12
RCB,Marco Wilson,24,2,11,,,Starters_1,CRD,2023,2025-08-15 18:49:12
SS,Jalen Thompson,25,4,15,"1.0 sacks, 4 interceptions, 0 fumbles recovered",,Starters_1,CRD,2023,2025-08-15 18:49:12
FS,Budda Baker*,27,6,12,,,Starters_1,CRD,2023,2025-08-15 18:49:12
