Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
CRD,1982,QB,Neil Lomax,23,1,9,"109 for 205, 1,367 yards, 5 td, 6 int, & 28 rushes for 119 yards and 1 td",,Starters_1
CRD,1982,RB,Ottis Anderson,25,3,8,"145 rushes for 587 yards, 3 td, & 14 catches for 106 yards and 0 td",,Starters_1
CRD,1982,FB,Wayne Morris,28,6,7,"84 rushes for 274 yards, 4 td, & 3 catches for 8 yards and 0 td",,Starters_1
CRD,1982,WR,Roy Green,25,3,9,"32 catches for 453 yards, 3 td, & 6 rushes for 8 yards and 0 td",,Starters_1
CRD,1982,WR,Pat Tilley,29,6,8,"36 catches for 465 yards, 2 td",,Starters_1
CRD,1982,TE,Doug Marsh,24,2,8,"6 catches for 94 yards, 0 td",,Starters_1
CRD,1982,LT,Luis Sharpe,22,Rook,9,1 fumble recovered,,Starters_1
CRD,1982,LG,Terry Stieve,28,6,9,,,Starters_1
CRD,1982,C,Dan Dierdorf,33,11,9,,,Starters_1
CRD,1982,RG,Joe Bostic,25,3,8,,,Starters_1
CRD,1982,RT,Tootie Robbins,24,Rook,9,,,Starters_1
CRD,1982,LDE,Elois Grooms,29,7,9,"4.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
CRD,1982,LDT,Mike Dawson,29,6,9,"3.5 sacks, 1 interception, 0 fumbles recovered",,Starters_1
CRD,1982,RDT,Rush Brown,28,2,9,"3.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
CRD,1982,RDE,Curtis Greer,25,2,9,"7.5 sacks, 0 interceptions, 3 fumbles recovered",,Starters_1
CRD,1982,LLB,E.J. Junior,23,1,9,"1.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
CRD,1982,MLB,Dave Ahrens,24,1,9,"0.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
CRD,1982,RLB,Charles Baker,25,2,9,"0.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1
CRD,1982,LCB,Jeff Griffin,24,1,8,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
CRD,1982,RCB,Carl Allen,27,5,9,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
CRD,1982,SS,Lee Nelson,28,6,7,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
CRD,1982,FS,Benny Perrin,23,Rook,9,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
