Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
CRD,2001,QB,Jake Plummer,27,4,16,"304 for 525, 3,653 yards, 18 td, 14 int, & 35 rushes for 163 yards and 0 td",,Starters_1
CRD,2001,RB,Michael Pittman,26,3,14,"241 rushes for 846 yards, 5 td, & 42 catches for 264 yards and 0 td",,Starters_1
CRD,2001,FB,Joel Makovicka,26,2,14,"1 rush for 19 yards, 0 td, & 16 catches for 95 yards and 1 td",,Starters_1
CRD,2001,WR,David Boston*+,23,2,15,"98 catches for 1,598 yards, 8 td, & 5 rushes for 35 yards and 0 td",,Starters_1
CRD,2001,WR,Frank Sanders,28,6,13,"41 catches for 618 yards, 2 td",,Starters_1
CRD,2001,TE,Steve Bush,27,4,6,"8 catches for 80 yards, 0 td",,Starters_1
CRD,2001,LT,L.J. Shelton,25,2,16,,,Starters_1
CRD,2001,LG,Pete Kendall,28,5,11,,,Starters_1
CRD,2001,C,Mike Gruttadauria,29,5,15,1 fumble recovered,,Starters_1
CRD,2001,RG,Leonard Davis,23,Rook,16,,,Starters_1
CRD,2001,RT,Anthony Clement,25,3,16,,,Starters_1
CRD,2001,LDE,Fred Wakefield,23,Rook,12,"2.5 sacks, 1 interception, 0 fumbles recovered",,Starters_1
CRD,2001,LDT,Russell Davis,26,2,16,"2.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
CRD,2001,RDT,Barron Tanner,28,4,16,,,Starters_1
CRD,2001,RDE,Tom Burke,25,2,9,"2.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
CRD,2001,LLB,Raynoch Thompson,24,1,14,"0.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
CRD,2001,MLB,Ronald McKinnon,28,5,16,"2.0 sacks, 1 interception, 2 fumbles recovered",,Starters_1
CRD,2001,RLB,Rob Fredrickson,30,7,15,"4.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
CRD,2001,LCB,David Barrett,24,1,9,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1
CRD,2001,RCB,Corey Chavous,25,3,14,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
CRD,2001,SS,Pat Tillman,25,3,12,,,Starters_1
CRD,2001,FS,Kwamie Lassiter,32,6,16,"1.0 sacks, 9 interceptions, 0 fumbles recovered",,Starters_1
