Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
CRD,1993,QB,Steve Beuerlein,28,5,14,"258 for 418, 3,164 yards, 18 td, 17 int, & 22 rushes for 45 yards and 0 td",,Starters_1
CRD,1993,RB,Ronald Moore,23,Rook,11,"263 rushes for 1,018 yards, 9 td, & 3 catches for 16 yards and 0 td",,Starters_1
CRD,1993,FB,Larry Centers,25,3,9,"25 rushes for 152 yards, 0 td, & 66 catches for 603 yards and 3 td",,Starters_1
CRD,1993,WR,Gary Clark,31,8,10,"63 catches for 818 yards, 4 td",,Starters_1
CRD,1993,WR,Ricky Proehl,25,3,16,"65 catches for 877 yards, 7 td, & 8 rushes for 47 yards and 0 td",,Starters_1
CRD,1993,TE,Walter Reeves,28,4,15,"9 catches for 67 yards, 1 td",,Starters_1
CRD,1993,LT,Luis Sharpe,33,11,16,,,Starters_1
CRD,1993,LG,Mark May,34,12,11,1 fumble recovered,,Starters_1
CRD,1993,C,Ed Cunningham,24,1,15,,,Starters_1
CRD,1993,RG,Lance Smith,30,8,16,2 fumbles recovered,,Starters_1
CRD,1993,RT,Rick Cunningham,26,3,16,1 fumble recovered,,Starters_1
CRD,1993,LDE,Michael Bankston,23,1,12,"3.0 sacks, 0 interceptions, 5 fumbles recovered",,Starters_1
CRD,1993,LDT,Eric Swann,23,2,9,"3.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
CRD,1993,RDT,Keith Rucker,25,1,15,"0.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
CRD,1993,RDE,Reuben Davis,28,5,15,"1.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
CRD,1993,LLB,Eric Hill,27,4,12,"1.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
CRD,1993,RLB,Tyronne Stowe,28,6,15,"1.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
CRD,1993,LCB,Aeneas Williams,25,2,16,"0.0 sacks, 2 interceptions, 2 fumbles recovered",,Starters_1
CRD,1993,CB,Lorenzo Lynch,30,6,15,"1.0 sacks, 3 interceptions, 3 fumbles recovered",,Starters_1
CRD,1993,RCB,Robert Massey,26,4,10,"0.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1
CRD,1993,SS,John Booty,28,5,12,"3.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1
CRD,1993,FS,Mike Zordich,30,6,9,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
