Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Kyler Murray,25,3,11,"259 for 390, 2,368 yards, 14 td, 7 int, & 67 rushes for 418 yards and 3 td",,Starters_1,CRD,2022,2025-08-15 18:49:05
RB,James Conner,27,5,13,"183 rushes for 782 yards, 7 td, & 46 catches for 300 yards and 1 td",,Starters_1,CRD,2022,2025-08-15 18:49:05
WR,Marquise Brown,25,3,10,"67 catches for 709 yards, 3 td, & 1 rush for 1 yards and 0 td",,Starters_1,CRD,2022,2025-08-15 18:49:05
WR,A.J. Green,34,11,10,"24 catches for 236 yards, 2 td",,Starters_1,CRD,2022,2025-08-15 18:49:05
TE,Zach Ertz,32,9,10,"47 catches for 406 yards, 4 td",,Starters_1,CRD,2022,2025-08-15 18:49:05
TE,Trey McBride,23,Rook,13,"29 catches for 265 yards, 1 td",,Starters_1,CRD,2022,2025-08-15 18:49:05
LT,Josh Jones,25,2,9,,,Starters_1,CRD,2022,2025-08-15 18:49:05
LG,Max Garcia,31,7,7,,,Starters_1,CRD,2022,2025-08-15 18:49:05
C,Billy Price,28,4,11,,,Starters_1,CRD,2022,2025-08-15 18:49:05
RG,Will Hernandez,27,4,13,,,Starters_1,CRD,2022,2025-08-15 18:49:05
RT,Kelvin Beachum,33,10,17,1 fumble recovered,,Starters_1,CRD,2022,2025-08-15 18:49:05
LDE,J.J. Watt,33,11,16,"12.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,CRD,2022,2025-08-15 18:49:05
DT,Zach Allen,25,3,13,,,Starters_1,CRD,2022,2025-08-15 18:49:05
NT,Leki Fotu,24,2,9,"0.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,CRD,2022,2025-08-15 18:49:05
LOLB,Myjai Sanders,24,Rook,4,"3.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,CRD,2022,2025-08-15 18:49:05
LILB,Isaiah Simmons,24,2,13,"4.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1,CRD,2022,2025-08-15 18:49:05
RILB,Zaven Collins,23,1,16,"2.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,CRD,2022,2025-08-15 18:49:05
ROLB,Markus Golden,31,7,14,"2.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CRD,2022,2025-08-15 18:49:05
LCB,Byron Murphy,24,3,9,"0.5 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1,CRD,2022,2025-08-15 18:49:05
RCB,Marco Wilson,23,1,13,"0.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1,CRD,2022,2025-08-15 18:49:05
SS,Jalen Thompson,24,3,17,"0.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,CRD,2022,2025-08-15 18:49:05
FS,Budda Baker*,26,5,15,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,CRD,2022,2025-08-15 18:49:05
