Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Carson Palmer,38,13,7,"164 for 267, 1,978 yards, 9 td, 7 int, & 14 rushes for 12 yards and 0 td",,Starters_1,CRD,2017,2025-08-15 18:48:22
RB,Adrian Peterson,32,10,6,"129 rushes for 448 yards, 2 td, & 9 catches for 66 yards and 0 td",,Starters_1,CRD,2017,2025-08-15 18:48:22
WR,Jaron Brown,27,4,8,"31 catches for 477 yards, 4 td",,Starters_1,CRD,2017,2025-08-15 18:48:22
WR,Larry Fitzgerald*,34,13,16,"109 catches for 1,156 yards, 6 td",,Starters_1,CRD,2017,2025-08-15 18:48:22
TE,Jermaine Gresham,29,7,14,"33 catches for 322 yards, 2 td",,Starters_1,CRD,2017,2025-08-15 18:48:22
TE,Troy Niklas,25,3,11,"11 catches for 132 yards, 1 td",,Starters_1,CRD,2017,2025-08-15 18:48:22
LT,D.J. Humphries,24,1,5,,,Starters_1,CRD,2017,2025-08-15 18:48:22
LG,Alex Boone,30,7,13,1 fumble recovered,,Starters_1,CRD,2017,2025-08-15 18:48:22
C,A.Q. Shipley,31,5,16,1 fumble recovered,,Starters_1,CRD,2017,2025-08-15 18:48:22
RG,Evan Boehm,24,1,8,,,Starters_1,CRD,2017,2025-08-15 18:48:22
RT,Jared Veldheer,30,7,13,,,Starters_1,CRD,2017,2025-08-15 18:48:22
LDE,Josh Mauro,26,3,7,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CRD,2017,2025-08-15 18:48:22
NT,Corey Peters,29,7,12,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CRD,2017,2025-08-15 18:48:22
RDE,Frostee Rucker,34,10,16,"1.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CRD,2017,2025-08-15 18:48:22
LOLB,Chandler Jones*+,27,5,16,"17.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CRD,2017,2025-08-15 18:48:22
LILB,Deone Bucannon,25,3,12,"1.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,CRD,2017,2025-08-15 18:48:22
RILB,Karlos Dansby,36,13,15,"1.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,CRD,2017,2025-08-15 18:48:22
ROLB,Kareem Martin,25,3,10,"1.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,CRD,2017,2025-08-15 18:48:22
LCB,Patrick Peterson*,27,6,16,"0.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,CRD,2017,2025-08-15 18:48:22
RCB,Tramon Williams,34,10,9,"0.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1,CRD,2017,2025-08-15 18:48:22
SS,Tyvon Branch,31,9,9,,,Starters_1,CRD,2017,2025-08-15 18:48:22
FS,Tyrann Mathieu,25,4,16,"1.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,CRD,2017,2025-08-15 18:48:22
