Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Kyler Murray*,24,2,14,"333 for 481, 3,787 yards, 24 td, 10 int, & 88 rushes for 423 yards and 5 td",,Starters_1,CRD,2021,2025-08-15 18:48:57
RB,Chase Edmonds,25,3,11,"116 rushes for 592 yards, 2 td, & 43 catches for 311 yards and 0 td",,Starters_1,CRD,2021,2025-08-15 18:48:57
WR,A.J. Green,33,10,9,"54 catches for 848 yards, 3 td",,Starters_1,CRD,2021,2025-08-15 18:48:57
WR,DeAndre Hopkins,29,8,10,"42 catches for 572 yards, 8 td",,Starters_1,CRD,2021,2025-08-15 18:48:57
WR,Christian Kirk,25,3,11,"77 catches for 982 yards, 5 td, & 1 rush for 11 yards and 0 td",,Starters_1,CRD,2021,2025-08-15 18:48:57
TE,Zach Ertz,31,8,11,"56 catches for 574 yards, 3 td, & 1 rush for 4 yards and 0 td",,Starters_1,CRD,2021,2025-08-15 18:48:57
LT,D.J. Humphries*,28,5,16,,,Starters_1,CRD,2021,2025-08-15 18:48:57
LG,Justin Pugh,31,8,13,,,Starters_1,CRD,2021,2025-08-15 18:48:57
C,Rodney Hudson,32,10,12,,,Starters_1,CRD,2021,2025-08-15 18:48:57
RG,Josh Jones,24,1,12,,,Starters_1,CRD,2021,2025-08-15 18:48:57
RT,Kelvin Beachum,32,9,15,,,Starters_1,CRD,2021,2025-08-15 18:48:57
LDE,Jordan Phillips,29,6,8,"3.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CRD,2021,2025-08-15 18:48:57
NT,Corey Peters,33,11,11,"0.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,CRD,2021,2025-08-15 18:48:57
RDE,Zach Allen,24,2,14,"4.0 sacks, 1 interception, 3 fumbles recovered",,Starters_1,CRD,2021,2025-08-15 18:48:57
LOLB,Chandler Jones*,31,9,15,"10.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,CRD,2021,2025-08-15 18:48:57
LILB,Isaiah Simmons,23,1,17,"1.5 sacks, 1 interception, 0 fumbles recovered",,Starters_1,CRD,2021,2025-08-15 18:48:57
RILB,Jordan Hicks,29,6,17,"4.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1,CRD,2021,2025-08-15 18:48:57
ROLB,Markus Golden,30,6,5,"11.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1,CRD,2021,2025-08-15 18:48:57
LCB,Byron Murphy,23,2,16,"0.5 sacks, 4 interceptions, 1 fumble recovered",,Starters_1,CRD,2021,2025-08-15 18:48:57
RCB,Marco Wilson,22,Rook,13,,,Starters_1,CRD,2021,2025-08-15 18:48:57
SS,Budda Baker*,25,4,17,"2.0 sacks, 3 interceptions, 1 fumble recovered",,Starters_1,CRD,2021,2025-08-15 18:48:57
FS,Jalen Thompson,23,2,12,"0.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1,CRD,2021,2025-08-15 18:48:57
