Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
CRD,1991,QB,Tom Tupa,25,3,11,"165 for 315, 2,053 yards, 6 td, 13 int, & 28 rushes for 97 yards and 1 td",,Starters_1
CRD,1991,RB,Johnny Johnson,23,1,13,"196 rushes for 666 yards, 4 td, & 29 catches for 225 yards and 2 td",,Starters_1
CRD,1991,WR,Ernie Jones,27,3,16,"61 catches for 957 yards, 4 td, & 5 rushes for 24 yards and 0 td",,Starters_1
CRD,1991,WR,Ricky Proehl,23,1,16,"55 catches for 766 yards, 2 td, & 3 rushes for 21 yards and 0 td",,Starters_1
CRD,1991,TE,Tim Jorden,25,1,9,"15 catches for 127 yards, 0 td",,Starters_1
CRD,1991,TE,Walter Reeves,26,2,13,"8 catches for 45 yards, 0 td",,Starters_1
CRD,1991,LT,Luis Sharpe,31,9,16,,,Starters_1
CRD,1991,LG,Vernice Smith,26,1,8,,,Starters_1
CRD,1991,C,Bill Lewis,28,5,16,1 fumble recovered,,Starters_1
CRD,1991,RG,Lance Smith,28,6,16,2 fumbles recovered,,Starters_1
CRD,1991,RT,Tootie Robbins,33,9,15,1 fumble recovered,,Starters_1
CRD,1991,LDE,Jeff Faulkner,27,4,14,"2.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
CRD,1991,NT,Jim Wahler,25,2,13,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
CRD,1991,RDE,Craig Patterson,27,Rook,13,"0.0 sacks, 1 interception, 1 fumble recovered",,Starters_1
CRD,1991,LOLB,Freddie Joe Nunn,29,6,16,"7.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1
CRD,1991,LILB,Garth Jax,28,5,9,,,Starters_1
CRD,1991,RILB,Eric Hill,25,2,15,"1.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
CRD,1991,ROLB,Ken Harvey,26,3,16,"9.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1
CRD,1991,LCB,Lorenzo Lynch,28,4,14,"0.0 sacks, 3 interceptions, 1 fumble recovered",,Starters_1
CRD,1991,RCB,Aeneas Williams,23,Rook,15,"0.0 sacks, 6 interceptions, 2 fumbles recovered",,Starters_1
CRD,1991,SS,Tim McDonald*,26,4,13,"0.0 sacks, 5 interceptions, 1 fumble recovered",,Starters_1
CRD,1991,FS,Mike Zordich,28,4,16,"0.0 sacks, 1 interception, 3 fumbles recovered",,Starters_1
