Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Carson Palmer,34,9,16,"362 for 572, 4,274 yards, 24 td, 22 int, & 27 rushes for 3 yards and 0 td",,Starters_1,CRD,2013,2025-08-15 18:47:51
RB,Rashard Mendenhall,26,5,15,"217 rushes for 687 yards, 8 td, & 18 catches for 134 yards and 0 td",,Starters_1,CRD,2013,2025-08-15 18:47:51
WR,Larry Fitzgerald*,30,9,16,"82 catches for 954 yards, 10 td, & 2 rushes for 8 yards and 0 td",,Starters_1,CRD,2013,2025-08-15 18:47:51
WR,Michael Floyd,24,1,16,"65 catches for 1,041 yards, 5 td",,Starters_1,CRD,2013,2025-08-15 18:47:51
TE,Jim Dray,27,3,15,"26 catches for 215 yards, 2 td",,Starters_1,CRD,2013,2025-08-15 18:47:51
TE,Rob Housler,25,2,10,"39 catches for 454 yards, 1 td",,Starters_1,CRD,2013,2025-08-15 18:47:51
LT,Bradley Sowell,24,1,12,,,Starters_1,CRD,2013,2025-08-15 18:47:51
LG,Daryn Colledge,31,7,16,1 fumble recovered,,Starters_1,CRD,2013,2025-08-15 18:47:51
C,Lyle Sendlein,29,6,16,1 fumble recovered,,Starters_1,CRD,2013,2025-08-15 18:47:51
RG,Paul Fanaika,27,2,16,,,Starters_1,CRD,2013,2025-08-15 18:47:51
RT,Eric Winston,30,7,16,,,Starters_1,CRD,2013,2025-08-15 18:47:51
LDE,Calais Campbell,27,5,16,"9.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1,CRD,2013,2025-08-15 18:47:51
NT,Dan Williams,26,3,10,"1.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,CRD,2013,2025-08-15 18:47:51
RDE,Darnell Dockett,32,9,16,"4.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CRD,2013,2025-08-15 18:47:51
LOLB,Matt Shaughnessy,27,4,12,"3.0 sacks, 0 interceptions, 3 fumbles recovered",,Starters_1,CRD,2013,2025-08-15 18:47:51
LILB,Daryl Washington,27,3,12,"3.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1,CRD,2013,2025-08-15 18:47:51
RILB,Karlos Dansby,32,9,16,"6.5 sacks, 4 interceptions, 1 fumble recovered",,Starters_1,CRD,2013,2025-08-15 18:47:51
ROLB,John Abraham*,35,13,13,"11.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CRD,2013,2025-08-15 18:47:51
LCB,Patrick Peterson*+,23,2,16,"0.0 sacks, 3 interceptions, 2 fumbles recovered",,Starters_1,CRD,2013,2025-08-15 18:47:51
RCB,Jerraud Powers,26,4,16,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,CRD,2013,2025-08-15 18:47:51
SS,Yeremiah Bell,35,9,16,"1.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,CRD,2013,2025-08-15 18:47:51
FS,Tyrann Mathieu,21,Rook,11,"1.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,CRD,2013,2025-08-15 18:47:51
