Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Carson Palmer,37,12,15,"364 for 597, 4,233 yards, 26 td, 14 int, & 14 rushes for 38 yards and 0 td",,Starters_1,CRD,2016,2025-08-15 18:48:14
RB,David Johnson*+,25,1,16,"293 rushes for 1,239 yards, 16 td, & 80 catches for 879 yards and 4 td",,Starters_1,CRD,2016,2025-08-15 18:48:14
WR,John Brown,26,2,6,"39 catches for 517 yards, 2 td, & 1 rush for 10 yards and 0 td",,Starters_1,CRD,2016,2025-08-15 18:48:14
WR,Larry Fitzgerald*,33,12,16,"107 catches for 1,023 yards, 6 td, & 2 rushes for 5 yards and 0 td",,Starters_1,CRD,2016,2025-08-15 18:48:14
WR,Michael Floyd,27,4,7,"33 catches for 446 yards, 4 td",,Starters_1,CRD,2016,2025-08-15 18:48:14
TE,Jermaine Gresham,28,6,14,"37 catches for 391 yards, 2 td",,Starters_1,CRD,2016,2025-08-15 18:48:14
LT,Jared Veldheer,29,6,8,,,Starters_1,CRD,2016,2025-08-15 18:48:14
LG,Mike Iupati,29,6,15,1 fumble recovered,,Starters_1,CRD,2016,2025-08-15 18:48:14
C,A.Q. Shipley,30,4,16,,,Starters_1,CRD,2016,2025-08-15 18:48:14
RG,Earl Watford,26,2,10,3 fumbles recovered,,Starters_1,CRD,2016,2025-08-15 18:48:14
RT,D.J. Humphries,23,1,13,,,Starters_1,CRD,2016,2025-08-15 18:48:14
LDE,Calais Campbell,30,8,16,"8.0 sacks, 1 interception, 3 fumbles recovered",,Starters_1,CRD,2016,2025-08-15 18:48:14
NT,Corey Peters,28,6,14,,,Starters_1,CRD,2016,2025-08-15 18:48:14
RDE,Josh Mauro,25,2,13,,,Starters_1,CRD,2016,2025-08-15 18:48:14
LOLB,Chandler Jones,26,4,16,"11.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1,CRD,2016,2025-08-15 18:48:14
LILB,Deone Bucannon,24,2,13,"0.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,CRD,2016,2025-08-15 18:48:14
RILB,Kevin Minter,26,3,16,"3.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,CRD,2016,2025-08-15 18:48:14
LCB,Patrick Peterson*,26,5,16,"0.0 sacks, 3 interceptions, 1 fumble recovered",,Starters_1,CRD,2016,2025-08-15 18:48:14
RCB,Marcus Cooper,26,3,13,"0.0 sacks, 4 interceptions, 0 fumbles recovered",,Starters_1,CRD,2016,2025-08-15 18:48:14
SS,Tony Jefferson,24,3,14,"2.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1,CRD,2016,2025-08-15 18:48:14
FS,Tyrann Mathieu,24,3,10,"1.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,CRD,2016,2025-08-15 18:48:14
DB,D.J. Swearinger,25,3,12,,,Starters_1,CRD,2016,2025-08-15 18:48:14
