Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
CRD,2004,QB,Josh McCown,25,2,13,"233 for 408, 2,511 yards, 11 td, 10 int, & 36 rushes for 112 yards and 2 td",,Starters_1
CRD,2004,RB,Emmitt Smith,35,14,15,"267 rushes for 937 yards, 9 td, & 15 catches for 105 yards and 0 td",,Starters_1
CRD,2004,WR,Anquan Boldin,24,1,9,"56 catches for 623 yards, 1 td, & 1 rush for 3 yards and 0 td",,Starters_1
CRD,2004,WR,Larry Fitzgerald,21,Rook,16,"58 catches for 780 yards, 8 td, & 8 rushes for 14 yards and 0 td",,Starters_1
CRD,2004,WR,Bryant Johnson,23,1,11,"49 catches for 537 yards, 1 td, & 2 rushes for -6 yards and 0 td",,Starters_1
CRD,2004,TE,Freddie Jones,30,7,15,"45 catches for 426 yards, 2 td",,Starters_1
CRD,2004,LT,Leonard Davis,26,3,15,2 fumbles recovered,,Starters_1
CRD,2004,LG,Reggie Wells,24,1,16,,,Starters_1
CRD,2004,C,Alex Stepanovich,23,Rook,16,2 fumbles recovered,,Starters_1
CRD,2004,RG,Cameron Spikes,28,5,9,,,Starters_1
CRD,2004,RT,L.J. Shelton,28,5,9,,,Starters_1
CRD,2004,LDE,Peppi Zellner,29,5,14,"2.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
CRD,2004,LDT,Russell Davis,29,5,16,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
CRD,2004,RDT,Darnell Dockett,23,Rook,15,"3.5 sacks, 1 interception, 1 fumble recovered",,Starters_1
CRD,2004,RDE,Bertrand Berry*,29,7,16,"14.5 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1
CRD,2004,LLB,Karlos Dansby,23,Rook,11,"5.0 sacks, 1 interception, 3 fumbles recovered",,Starters_1
CRD,2004,MLB,Ronald McKinnon,31,8,10,,,Starters_1
CRD,2004,RLB,James Darling,30,7,15,"1.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
CRD,2004,LCB,Renaldo Hill,26,3,10,"1.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
CRD,2004,RCB,David Macklin,26,4,16,"0.5 sacks, 4 interceptions, 1 fumble recovered",,Starters_1
CRD,2004,SS,Adrian Wilson,25,3,16,"1.0 sacks, 3 interceptions, 2 fumbles recovered",,Starters_1
CRD,2004,FS,Ifeanyi Ohalete,25,3,13,"0.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1
