Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Derek Carr,27,4,16,"381 for 553, 4,049 yards, 19 td, 10 int, & 24 rushes for 47 yards and 1 td",,Starters_1,RAI,2018,2025-08-15 19:39:13
RB,Doug Martin,29,6,9,"172 rushes for 723 yards, 4 td, & 18 catches for 116 yards and 0 td",,Starters_1,RAI,2018,2025-08-15 19:39:13
WR,Amari Cooper*,24,3,6,"22 catches for 280 yards, 1 td, & 1 rush for 9 yards and 0 td",,Starters_1,RAI,2018,2025-08-15 19:39:13
WR,Jordy Nelson,33,10,14,"63 catches for 739 yards, 3 td, & 1 rush for -2 yards and 0 td",,Starters_1,RAI,2018,2025-08-15 19:39:13
WR,Seth Roberts,27,3,7,"45 catches for 494 yards, 2 td, & 3 rushes for 5 yards and 0 td",,Starters_1,RAI,2018,2025-08-15 19:39:13
TE,Jared Cook*,31,9,14,"68 catches for 896 yards, 6 td",,Starters_1,RAI,2018,2025-08-15 19:39:13
LT,Kolton Miller,23,Rook,16,,,Starters_1,RAI,2018,2025-08-15 19:39:13
LG,Kelechi Osemele,29,6,11,,,Starters_1,RAI,2018,2025-08-15 19:39:13
C,Rodney Hudson,29,7,16,,,Starters_1,RAI,2018,2025-08-15 19:39:13
RG,Gabe Jackson,27,4,13,1 fumble recovered,,Starters_1,RAI,2018,2025-08-15 19:39:13
RT,Brandon Parker,23,Rook,12,1 fumble recovered,,Starters_1,RAI,2018,2025-08-15 19:39:13
LDE,Frostee Rucker,35,11,15,,,Starters_1,RAI,2018,2025-08-15 19:39:13
LDT,Maurice Hurst Jr.,23,Rook,10,"4.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,RAI,2018,2025-08-15 19:39:13
RDT,Johnathan Hankins,26,5,14,"0.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1,RAI,2018,2025-08-15 19:39:13
RDE,Arden Key,22,Rook,10,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,RAI,2018,2025-08-15 19:39:13
LLB,Nicholas Morrow,23,1,5,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,RAI,2018,2025-08-15 19:39:13
MLB,Marquel Lee,23,1,10,,,Starters_1,RAI,2018,2025-08-15 19:39:13
RLB,Tahir Whitehead,28,6,16,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,RAI,2018,2025-08-15 19:39:13
LCB,Daryl Worley,23,2,9,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,RAI,2018,2025-08-15 19:39:13
RCB,Gareon Conley,23,1,14,"0.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1,RAI,2018,2025-08-15 19:39:13
SS,Marcus Gilchrist,30,7,16,"0.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1,RAI,2018,2025-08-15 19:39:13
FS,Reggie Nelson,35,11,7,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,RAI,2018,2025-08-15 19:39:13
