Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Derek Carr*,31,8,15,"305 for 502, 3,522 yards, 24 td, 14 int, & 24 rushes for 102 yards and 0 td",,Starters_1,RAI,2022,2025-08-15 19:39:46
RB,Josh Jacobs*+,24,3,17,"340 rushes for 1,653 yards, 12 td, & 53 catches for 400 yards and 0 td",,Starters_1,RAI,2022,2025-08-15 19:39:46
FB,Jakob Johnson,28,3,9,"0 rushes for yards, 0 td, & 5 catches for 10 yards and 0 td",,Starters_1,RAI,2022,2025-08-15 19:39:46
WR,Davante Adams*+,30,8,17,"100 catches for 1,516 yards, 14 td, & 3 rushes for -1 yards and 0 td",,Starters_1,RAI,2022,2025-08-15 19:39:46
WR,Mack Hollins,29,5,16,"57 catches for 690 yards, 4 td, & 4 rushes for 40 yards and 0 td",,Starters_1,RAI,2022,2025-08-15 19:39:46
TE,Foster Moreau,25,3,14,"33 catches for 420 yards, 2 td",,Starters_1,RAI,2022,2025-08-15 19:39:46
LT,Kolton Miller,27,4,16,1 fumble recovered,,Starters_1,RAI,2022,2025-08-15 19:39:46
LG,Dylan Parham,23,Rook,17,,,Starters_1,RAI,2022,2025-08-15 19:39:46
C,Andre James,25,3,15,,,Starters_1,RAI,2022,2025-08-15 19:39:46
RG,Alex Bars,27,3,14,,,Starters_1,RAI,2022,2025-08-15 19:39:46
RT,Jermaine Eluemunor,28,5,17,,,Starters_1,RAI,2022,2025-08-15 19:39:46
LDE,Chandler Jones,32,10,15,"4.5 sacks, 0 interceptions, 3 fumbles recovered",,Starters_1,RAI,2022,2025-08-15 19:39:46
LDT,Andrew Billings,27,5,14,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,RAI,2022,2025-08-15 19:39:46
RDT,Bilal Nichols,26,4,17,"1.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,RAI,2022,2025-08-15 19:39:46
RDE,Maxx Crosby*,25,3,17,"12.5 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,RAI,2022,2025-08-15 19:39:46
LLB,Divine Deablo,24,1,8,,,Starters_1,RAI,2022,2025-08-15 19:39:46
MLB,Denzel Perryman,30,7,11,"1.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,RAI,2022,2025-08-15 19:39:46
RLB,Luke Masterson,24,Rook,7,,,Starters_1,RAI,2022,2025-08-15 19:39:46
LCB,Rock Ya-Sin,26,3,9,,,Starters_1,RAI,2022,2025-08-15 19:39:46
RCB,Nate Hobbs,23,1,11,"1.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,RAI,2022,2025-08-15 19:39:46
SS,Duron Harmon,31,9,16,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,RAI,2022,2025-08-15 19:39:46
FS,Tre'von Moehrig,23,1,13,,,Starters_1,RAI,2022,2025-08-15 19:39:46
