Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
RAI,1996,QB,Jeff Hostetler,35,11,13,"242 for 402, 2,548 yards, 23 td, 14 int, & 37 rushes for 179 yards and 1 td",,Starters_1
RAI,1996,RB,Napoleon Kaufman,23,1,9,"150 rushes for 874 yards, 1 td, & 22 catches for 143 yards and 1 td",,Starters_1
RAI,1996,FB,Derrick Fenner,29,7,11,"67 rushes for 245 yards, 4 td, & 31 catches for 252 yards and 4 td",,Starters_1
RAI,1996,WR,Tim Brown*,30,8,16,"90 catches for 1,104 yards, 9 td, & 6 rushes for 35 yards and 0 td",,Starters_1
RAI,1996,WR,James Jett,26,3,16,"43 catches for 601 yards, 4 td",,Starters_1
RAI,1996,TE,Rickey Dudley,24,Rook,15,"34 catches for 386 yards, 4 td",,Starters_1
RAI,1996,LT,Pat Harlow,27,5,9,,,Starters_1
RAI,1996,LG,Steve Wisniewski,29,7,16,,,Starters_1
RAI,1996,C,Barret Robbins,23,1,14,1 fumble recovered,,Starters_1
RAI,1996,RG,Kevin Gogan,32,9,16,1 fumble recovered,,Starters_1
RAI,1996,RT,Lincoln Kennedy,25,3,16,1 fumble recovered,,Starters_1
RAI,1996,LDE,Lance Johnstone,23,Rook,10,"1.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
RAI,1996,LDT,Russell Maryland,27,5,16,"2.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
RAI,1996,RDT,Chester McGlockton*,27,4,16,"8.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
RAI,1996,RDE,Pat Swilling,32,10,16,"6.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
RAI,1996,LLB,Rob Fredrickson,25,2,10,,,Starters_1
RAI,1996,MLB,Greg Biekert,27,3,15,"0.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
RAI,1996,RLB,Mike Jones,27,5,15,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
RAI,1996,LCB,Terry McDaniel*,31,8,15,"0.0 sacks, 5 interceptions, 0 fumbles recovered",,Starters_1
RAI,1996,RCB,Albert Lewis,36,13,13,"3.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1
RAI,1996,SS,Lorenzo Lynch,33,9,16,"0.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1
RAI,1996,FS,Darren Carrington,30,7,9,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
