Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Derek Carr*,24,1,16,"350 for 573, 3,987 yards, 32 td, 13 int, & 33 rushes for 138 yards and 0 td",,Starters_1,RAI,2015,2025-08-15 19:38:48
RB,Latavius Murray*,25,1,16,"266 rushes for 1,066 yards, 6 td, & 41 catches for 232 yards and 0 td",,Starters_1,RAI,2015,2025-08-15 19:38:48
RB,Marcel Reece,30,6,7,"10 rushes for 36 yards, 0 td, & 30 catches for 269 yards and 3 td",,Starters_1,RAI,2015,2025-08-15 19:38:48
WR,Amari Cooper*,21,Rook,15,"72 catches for 1,070 yards, 6 td, & 3 rushes for -3 yards and 0 td",,Starters_1,RAI,2015,2025-08-15 19:38:48
WR,Michael Crabtree,28,6,15,"85 catches for 922 yards, 9 td",,Starters_1,RAI,2015,2025-08-15 19:38:48
TE,Lee Smith,28,4,15,"12 catches for 70 yards, 1 td",,Starters_1,RAI,2015,2025-08-15 19:38:48
LT,Donald Penn,32,8,16,,,Starters_1,RAI,2015,2025-08-15 19:38:48
LG,Gabe Jackson,24,1,16,,,Starters_1,RAI,2015,2025-08-15 19:38:48
C,Rodney Hudson,26,4,13,,,Starters_1,RAI,2015,2025-08-15 19:38:48
RG,J'Marcus Webb,27,5,16,,,Starters_1,RAI,2015,2025-08-15 19:38:48
RT,Austin Howard,28,5,13,1 fumble recovered,,Starters_1,RAI,2015,2025-08-15 19:38:48
LDE,Denico Autry,25,1,8,"3.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,RAI,2015,2025-08-15 19:38:48
LDT,Dan Williams,28,5,15,"1.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,RAI,2015,2025-08-15 19:38:48
RDT,Justin Ellis,25,1,9,,,Starters_1,RAI,2015,2025-08-15 19:38:48
RDE,Khalil Mack*+,24,1,16,"15.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,RAI,2015,2025-08-15 19:38:48
LLB,Aldon Smith,26,4,7,"3.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,RAI,2015,2025-08-15 19:38:48
MLB,Curtis Lofton,29,7,9,"1.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,RAI,2015,2025-08-15 19:38:48
RLB,Malcolm Smith,26,4,16,"4.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,RAI,2015,2025-08-15 19:38:48
LCB,D.J. Hayden,25,2,13,"1.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,RAI,2015,2025-08-15 19:38:48
RCB,David Amerson,24,2,12,"0.0 sacks, 4 interceptions, 0 fumbles recovered",,Starters_1,RAI,2015,2025-08-15 19:38:48
SS,Charles Woodson*,39,17,16,"0.0 sacks, 5 interceptions, 4 fumbles recovered",,Starters_1,RAI,2015,2025-08-15 19:38:48
FS,T.J. Carrie,25,1,14,"0.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,RAI,2015,2025-08-15 19:38:48
