Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Gardner Minshew II,28,5,9,"203 for 306, 2,013 yards, 9 td, 10 int, & 19 rushes for 58 yards and 0 td",,Starters_1,RAI,2024,2025-08-15 19:40:04
RB,Alexander Mattison,26,5,7,"132 rushes for 420 yards, 4 td, & 36 catches for 294 yards and 1 td",,Starters_1,RAI,2024,2025-08-15 19:40:04
WR,Jakobi Meyers,28,5,15,"87 catches for 1,027 yards, 4 td, & 2 rushes for 23 yards and 0 td",,Starters_1,RAI,2024,2025-08-15 19:40:04
WR,Tre Tucker,23,1,14,"47 catches for 539 yards, 3 td, & 9 rushes for 44 yards and 1 td",,Starters_1,RAI,2024,2025-08-15 19:40:04
TE,Brock Bowers*+,22,Rook,16,"112 catches for 1,194 yards, 5 td, & 5 rushes for 13 yards and 0 td",,Starters_1,RAI,2024,2025-08-15 19:40:04
TE,Michael Mayer,23,1,8,"21 catches for 156 yards, 0 td",,Starters_1,RAI,2024,2025-08-15 19:40:04
LT,Kolton Miller,29,6,17,1 fumble recovered,,Starters_1,RAI,2024,2025-08-15 19:40:04
LG,Jackson Powers-Johnson,21,Rook,14,,,Starters_1,RAI,2024,2025-08-15 19:40:04
C,Andre James,27,5,11,,,Starters_1,RAI,2024,2025-08-15 19:40:04
RG,Dylan Parham,25,2,14,,,Starters_1,RAI,2024,2025-08-15 19:40:04
RT,Delmar Glaze,22,Rook,14,,,Starters_1,RAI,2024,2025-08-15 19:40:04
LDE,Charles Snowden,26,3,9,"1.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,RAI,2024,2025-08-15 19:40:04
LDT,John Jenkins,35,11,17,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,RAI,2024,2025-08-15 19:40:04
DT,Christian Wilkins,29,5,5,,,Starters_1,RAI,2024,2025-08-15 19:40:04
RDT,Adam Butler,30,7,16,"5.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,RAI,2024,2025-08-15 19:40:04
RDE,Maxx Crosby*,27,5,12,"7.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,RAI,2024,2025-08-15 19:40:04
LLB,Divine Deablo,26,3,14,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,RAI,2024,2025-08-15 19:40:04
MLB,Robert Spillane,29,6,17,"2.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,RAI,2024,2025-08-15 19:40:04
LCB,Jack Jones,27,2,16,"0.0 sacks, 3 interceptions, 0 fumbles recovered",,Starters_1,RAI,2024,2025-08-15 19:40:04
RCB,Decamerion Richardson,23,Rook,7,,,Starters_1,RAI,2024,2025-08-15 19:40:04
SS,Tre'von Moehrig,25,3,17,"1.0 sacks, 2 interceptions, 2 fumbles recovered",,Starters_1,RAI,2024,2025-08-15 19:40:04
FS,Isaiah Pola-Mao,25,2,14,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,RAI,2024,2025-08-15 19:40:04
