Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type,Team,Year,Scraped_Date
QB,Derek Carr,29,6,16,"348 for 517, 4,103 yards, 27 td, 9 int, & 39 rushes for 140 yards and 3 td",,Starters_1,RAI,2020,2025-08-15 19:39:29
RB,Josh Jacobs*,22,1,15,"273 rushes for 1,065 yards, 12 td, & 33 catches for 238 yards and 0 td",,Starters_1,RAI,2020,2025-08-15 19:39:29
WR,Nelson Agholor,27,5,13,"48 catches for 896 yards, 8 td",,Starters_1,RAI,2020,2025-08-15 19:39:29
WR,Henry Ruggs III,21,Rook,12,"26 catches for 452 yards, 2 td, & 9 rushes for 49 yards and 0 td",,Starters_1,RAI,2020,2025-08-15 19:39:29
TE,Darren Waller*,28,5,15,"107 catches for 1,196 yards, 9 td",,Starters_1,RAI,2020,2025-08-15 19:39:29
TE,Jason Witten,38,17,7,"13 catches for 69 yards, 2 td",,Starters_1,RAI,2020,2025-08-15 19:39:29
LT,Kolton Miller,25,2,14,,,Starters_1,RAI,2020,2025-08-15 19:39:29
LG,Denzelle Good,29,5,14,,,Starters_1,RAI,2020,2025-08-15 19:39:29
C,Rodney Hudson,31,9,16,1 fumble recovered,,Starters_1,RAI,2020,2025-08-15 19:39:29
RG,Gabe Jackson,29,6,16,,,Starters_1,RAI,2020,2025-08-15 19:39:29
RT,Sam Young,33,10,7,,,Starters_1,RAI,2020,2025-08-15 19:39:29
LDE,Clelin Ferrell,23,1,11,"2.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1,RAI,2020,2025-08-15 19:39:29
LDT,Johnathan Hankins,28,7,16,"1.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,RAI,2020,2025-08-15 19:39:29
RDT,Maliek Collins,25,4,11,,,Starters_1,RAI,2020,2025-08-15 19:39:29
RDE,Maxx Crosby,23,1,16,"7.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,RAI,2020,2025-08-15 19:39:29
LLB,Nicholas Morrow,25,3,11,"3.0 sacks, 1 interception, 1 fumble recovered",,Starters_1,RAI,2020,2025-08-15 19:39:29
MLB,Nick Kwiatkoski,27,4,12,"1.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1,RAI,2020,2025-08-15 19:39:29
RLB,Cory Littleton,27,4,14,,,Starters_1,RAI,2020,2025-08-15 19:39:29
LCB,Trayvon Mullen,23,1,16,"0.0 sacks, 2 interceptions, 0 fumbles recovered",,Starters_1,RAI,2020,2025-08-15 19:39:29
RCB,Nevin Lawson,29,6,9,"1.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1,RAI,2020,2025-08-15 19:39:29
SS,Johnathan Abram,24,1,13,"0.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1,RAI,2020,2025-08-15 19:39:29
FS,Erik Harris,30,4,12,,,Starters_1,RAI,2020,2025-08-15 19:39:29
