Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
RAI,1988,QB,Jay Schroeder,27,3,8,"113 for 256, 1,839 yards, 13 td, 13 int, & 29 rushes for 109 yards and 1 td",,Starters_1
RAI,1988,RB,Marcus Allen,28,6,15,"223 rushes for 831 yards, 7 td, & 34 catches for 303 yards and 1 td",,Starters_1
RAI,1988,FB,Bo Jackson,26,1,9,"136 rushes for 580 yards, 3 td, & 9 catches for 79 yards and 0 td",,Starters_1
RAI,1988,WR,Tim Brown*,22,Rook,9,"43 catches for 725 yards, 5 td, & 14 rushes for 50 yards and 1 td",,Starters_1
RAI,1988,WR,James Lofton,32,10,16,"28 catches for 549 yards, 0 td",,Starters_1
RAI,1988,TE,Andy Parker,27,4,11,"4 catches for 33 yards, 0 td",,Starters_1
RAI,1988,LT,Don Mosebar,27,5,13,,,Starters_1
RAI,1988,LG,Charley Hannah,33,11,8,,,Starters_1
RAI,1988,C,Bill Lewis,25,2,14,,,Starters_1
RAI,1988,RG,Bruce Wilkerson,24,1,16,,,Starters_1
RAI,1988,RT,Rory Graves,25,1,15,1 fumble recovered,,Starters_1
RAI,1988,LDE,Greg Townsend,27,5,11,"11.5 sacks, 1 interception, 1 fumble recovered",,Starters_1
RAI,1988,NT,Bill Pickel,29,5,16,"5.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
RAI,1988,RDE,Mike Wise,24,2,14,"5.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1
RAI,1988,LOLB,Linden King,33,10,13,"1.0 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
RAI,1988,LILB,Matt Millen*,30,8,15,"1.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
RAI,1988,RILB,Jerry Robinson,32,9,15,"2.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
RAI,1988,ROLB,Rod Martin,34,11,13,,,Starters_1
RAI,1988,LCB,Ron Fellows,30,7,10,"0.0 sacks, 2 interceptions, 2 fumbles recovered",,Starters_1
RAI,1988,RCB,Mike Haynes,35,12,16,"0.0 sacks, 3 interceptions, 1 fumble recovered",,Starters_1
RAI,1988,SS,Russell Carter,26,4,12,"2.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
RAI,1988,FS,Vann McElroy,28,6,11,"0.0 sacks, 3 interceptions, 1 fumble recovered",,Starters_1
