Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
RAI,1991,QB,Jay Schroeder,30,6,15,"189 for 357, 2,562 yards, 15 td, 16 int, & 28 rushes for 76 yards and 0 td",,Starters_1
RAI,1991,RB,Roger Craig,31,8,13,"162 rushes for 590 yards, 1 td, & 17 catches for 136 yards and 0 td",,Starters_1
RAI,1991,FB,Steve Smith,27,4,16,"62 rushes for 265 yards, 1 td, & 15 catches for 130 yards and 1 td",,Starters_1
RAI,1991,WR,Mervyn Fernandez,32,4,13,"46 catches for 694 yards, 1 td",,Starters_1
RAI,1991,WR,Willie Gault,31,8,15,"20 catches for 346 yards, 4 td",,Starters_1
RAI,1991,TE,Ethan Horton*,29,6,16,"53 catches for 650 yards, 5 td",,Starters_1
RAI,1991,LT,Bruce Wilkerson,27,4,16,,,Starters_1
RAI,1991,LG,Steve Wisniewski*+,24,2,15,,,Starters_1
RAI,1991,C,Don Mosebar*,30,8,16,1 fumble recovered,,Starters_1
RAI,1991,RG,Max Montoya,35,12,10,,,Starters_1
RAI,1991,RT,Steve Wright,32,10,16,,,Starters_1
RAI,1991,LDE,Howie Long,31,10,13,"3.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
RAI,1991,LDT,Bob Golic,34,12,14,"1.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
RAI,1991,RDT,Scott Davis,26,3,16,"6.5 sacks, 0 interceptions, 0 fumbles recovered",,Starters_1
RAI,1991,RDE,Greg Townsend*,30,8,16,"13.0 sacks, 1 interception, 1 fumble recovered",,Starters_1
RAI,1991,LLB,Winston Moss,26,4,16,"3.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1
RAI,1991,MLB,Riki Ellison,31,8,15,"0.0 sacks, 0 interceptions, 2 fumbles recovered",,Starters_1
RAI,1991,RLB,Thomas Benson,30,7,14,"1.0 sacks, 1 interception, 0 fumbles recovered",,Starters_1
RAI,1991,LCB,Terry McDaniel,26,3,16,"0.0 sacks, 0 interceptions, 1 fumble recovered",,Starters_1
RAI,1991,RCB,Lionel Washington,31,8,16,"0.0 sacks, 5 interceptions, 0 fumbles recovered",,Starters_1
RAI,1991,SS,Ronnie Lott*+,32,10,16,"1.0 sacks, 8 interceptions, 1 fumble recovered",,Starters_1
RAI,1991,FS,Eddie Anderson,28,5,16,"0.0 sacks, 2 interceptions, 1 fumble recovered",,Starters_1
