Team,Year,Pos,Player,Age,Yrs,GS,Summary of Player Stats,Drafted (tm/rnd/yr),Table_Type
RAI,1978,QB,Ken Stabler,33,8,16,"237 for 406, 2,944 yards, 16 td, 30 int, & 4 rushes for yards and 0 td",,Starters_1
RAI,1978,RB,Arthur Whittington,23,Rook,9,"172 rushes for 661 yards, 7 td, & 23 catches for 106 yards and 0 td",,Starters_1
RAI,1978,FB,Mark van Eeghen,26,4,16,"270 rushes for 1,080 yards, 9 td, & 27 catches for 291 yards and 0 td",,Starters_1
RAI,1978,WR,Morris Bradshaw,26,4,14,"40 catches for 552 yards, 2 td, & 1 rush for 5 yards and 0 td",,Starters_1
RAI,1978,WR,Cliff Branch,30,6,16,"49 catches for 709 yards, 1 td",,Starters_1
RAI,1978,TE,Dave Casper*+,26,4,16,"62 catches for 852 yards, 9 td, & 1 rush for 5 yards and 0 td",,Starters_1
RAI,1978,LT,Art Shell*,32,10,16,2 fumbles recovered,,Starters_1
RAI,1978,LG,Gene Upshaw,33,11,16,,,Starters_1
RAI,1978,C,Dave Dalby,28,6,16,1 fumble recovered,,Starters_1
RAI,1978,RG,Mickey Marvin,23,1,14,1 fumble recovered,,Starters_1
RAI,1978,RT,Henry Lawrence,27,4,16,1 fumble recovered,,Starters_1
RAI,1978,LDE,John Matuszak,28,5,16,"0 interceptions, 1 fumble recovered",,Starters_1
RAI,1978,NT,Otis Sistrunk,32,6,16,,,Starters_1
RAI,1978,RDE,Dave Browning,22,Rook,7,,,Starters_1
RAI,1978,LOLB,Ted Hendricks,31,9,16,"3 interceptions, 2 fumbles recovered",,Starters_1
RAI,1978,LILB,Monte Johnson,27,5,13,"1 interception, 2 fumbles recovered",,Starters_1
RAI,1978,RILB,Willie Hall,29,6,11,"2 interceptions, 1 fumble recovered",,Starters_1
RAI,1978,ROLB,Phil Villapiano,29,7,16,"2 interceptions, 2 fumbles recovered",,Starters_1
RAI,1978,LCB,Lester Hayes,23,1,16,"4 interceptions, 0 fumbles recovered",,Starters_1
RAI,1978,RCB,Monte Jackson,25,3,14,"2 interceptions, 0 fumbles recovered",,Starters_1
RAI,1978,SS,Charlie Phillips,26,3,16,"6 interceptions, 3 fumbles recovered",,Starters_1
RAI,1978,FS,Jack Tatum,30,7,15,"3 interceptions, 0 fumbles recovered",,Starters_1
